req_id,client_id,send_time_rel
3577,2,0.750317
12603,7,0.753511
3578,2,0.757622
12604,7,0.769017
7201,4,0.770657
7202,4,0.771694
9052,5,0.774936
3579,2,0.775567
16302,9,0.777161
14466,8,0.780138
3580,2,0.780289
10730,6,0.788243
16303,9,0.793143
14467,8,0.795203
14468,8,0.806957
23,0,0.809903
1778,1,0.810423
1779,1,0.811317
7203,4,0.811855
12605,7,0.81196
10731,6,0.816944
10732,6,0.818766
3581,2,0.824673
1780,1,0.830066
9053,5,0.831321
7204,4,0.833651
7205,4,0.836652
3582,2,0.839058
1781,1,0.840956
16304,9,0.844625
24,0,0.850805
10733,6,0.852807
9054,5,0.853708
10734,6,0.86589
7206,4,0.867746
25,0,0.872665
7207,4,0.873021
14469,8,0.87531
16305,9,0.885502
26,0,0.886568
10735,6,0.886801
7208,4,0.889354
12606,7,0.892082
1782,1,0.892823
5419,3,0.895342
12607,7,0.900902
27,0,0.901679
12608,7,0.90235
7209,4,0.902536
28,0,0.904248
1783,1,0.904534
14470,8,0.905878
5420,3,0.907888
12609,7,0.909407
29,0,0.910236
5421,3,0.912464
10736,6,0.913228
12610,7,0.915028
14471,8,0.916636
7210,4,0.918754
3583,2,0.920369
1784,1,0.923843
5422,3,0.932338
30,0,0.93308
12611,7,0.93512
3584,2,0.935596
1785,1,0.941034
14472,8,0.942927
14473,8,0.945034
31,0,0.946036
10737,6,0.946614
1786,1,0.947089
3585,2,0.948688
16306,9,0.951186
5423,3,0.951779
16307,9,0.952983
5424,3,0.957194
3586,2,0.963864
14474,8,0.965629
12612,7,0.968189
14475,8,0.976478
7211,4,0.976547
12613,7,0.981126
9055,5,0.981585
14476,8,0.982955
32,0,0.988176
16308,9,0.994472
5425,3,0.996408
7212,4,1.000526
10738,6,1.001281
9056,5,1.003951
5426,3,1.009535
33,0,1.011792
7213,4,1.016036
1787,1,1.017015
34,0,1.019723
7214,4,1.021533
10739,6,1.021864
7215,4,1.027208
16309,9,1.029069
16310,9,1.032402
35,0,1.035093
16311,9,1.035373
10740,6,1.041588
14477,8,1.046212
7216,4,1.050629
36,0,1.056478
3587,2,1.057789
7217,4,1.060183
14478,8,1.061009
5427,3,1.061355
7218,4,1.061747
1788,1,1.062973
1789,1,1.064364
10741,6,1.065974
37,0,1.067939
12614,7,1.068568
38,0,1.07867
9057,5,1.085108
1790,1,1.089604
16312,9,1.095574
12615,7,1.096085
14479,8,1.096674
14480,8,1.096712
12616,7,1.102447
39,0,1.107967
1791,1,1.10859
5428,3,1.11572
3588,2,1.116358
40,0,1.117865
12617,7,1.119069
9058,5,1.120006
1792,1,1.120792
16313,9,1.135779
14481,8,1.139651
1793,1,1.141295
3589,2,1.143011
5429,3,1.143121
1794,1,1.143186
9059,5,1.143237
7219,4,1.154507
12618,7,1.161608
41,0,1.162322
14482,8,1.163048
7220,4,1.16397
16314,9,1.166184
3590,2,1.168186
1795,1,1.172912
1796,1,1.174319
7221,4,1.179513
10742,6,1.183081
12619,7,1.186642
10743,6,1.190429
16315,9,1.192133
10744,6,1.202783
1797,1,1.204562
9060,5,1.207848
42,0,1.208684
14483,8,1.212036
7222,4,1.223503
12620,7,1.223737
5430,3,1.227176
10745,6,1.232777
9061,5,1.235455
5431,3,1.235879
5432,3,1.237529
43,0,1.24482
44,0,1.247254
14484,8,1.248614
5433,3,1.253745
14485,8,1.255812
5434,3,1.260375
3591,2,1.261543
7223,4,1.264269
5435,3,1.273736
1798,1,1.281433
10746,6,1.282596
45,0,1.285057
1799,1,1.286086
9062,5,1.286855
7224,4,1.288497
1800,1,1.289783
1801,1,1.304219
5436,3,1.309051
7225,4,1.319136
14486,8,1.320045
12621,7,1.322319
46,0,1.330201
14487,8,1.33318
9063,5,1.33418
10747,6,1.335759
3592,2,1.336791
9064,5,1.342539
3593,2,1.342731
3594,2,1.34336
12622,7,1.344957
1802,1,1.348174
5437,3,1.349352
5438,3,1.351851
5439,3,1.352075
3595,2,1.358458
12623,7,1.359935
47,0,1.367603
5440,3,1.368825
3596,2,1.374203
14488,8,1.37461
16316,9,1.375415
48,0,1.376938
16317,9,1.379091
14489,8,1.381541
16318,9,1.384038
3597,2,1.384394
9065,5,1.386142
49,0,1.387635
1803,1,1.391901
50,0,1.39316
16319,9,1.393941
14490,8,1.394516
16320,9,1.394765
5441,3,1.395323
1804,1,1.397564
1805,1,1.397781
7226,4,1.398621
51,0,1.404972
52,0,1.405677
53,0,1.411255
3598,2,1.41306
16321,9,1.413591
16322,9,1.414811
5442,3,1.416517
12624,7,1.422589
12625,7,1.430665
5443,3,1.432042
12626,7,1.435187
3599,2,1.438992
5444,3,1.450505
12627,7,1.453432
54,0,1.455091
16323,9,1.458701
5445,3,1.461337
16324,9,1.468323
14491,8,1.468852
5446,3,1.470325
5447,3,1.472979
16325,9,1.482859
10748,6,1.48386
14492,8,1.484059
12628,7,1.484252
16326,9,1.489381
9066,5,1.4914
12629,7,1.49447
5448,3,1.499156
10749,6,1.499189
10750,6,1.500316
12630,7,1.500462
3600,2,1.503544
12631,7,1.5102
7227,4,1.511752
9067,5,1.525096
10751,6,1.525557
1806,1,1.525922
9068,5,1.526027
14493,8,1.530288
5449,3,1.535326
16327,9,1.537785
3601,2,1.53865
3602,2,1.541946
14494,8,1.543228
12632,7,1.550719
12633,7,1.558604
7228,4,1.562915
1807,1,1.572203
3603,2,1.574545
16328,9,1.574774
5450,3,1.575494
5451,3,1.577244
7229,4,1.581729
9069,5,1.584362
14495,8,1.584772
16329,9,1.58519
55,0,1.588282
9070,5,1.591919
7230,4,1.592215
9071,5,1.592753
14496,8,1.593243
9072,5,1.595354
1808,1,1.602726
56,0,1.607067
14497,8,1.608516
3604,2,1.610559
10752,6,1.611802
57,0,1.616535
16330,9,1.617848
3605,2,1.62214
10753,6,1.622248
10754,6,1.626567
5452,3,1.62799
1809,1,1.628385
10755,6,1.629216
58,0,1.629794
12634,7,1.631105
7231,4,1.631445
16331,9,1.636109
10756,6,1.636285
7232,4,1.640268
3606,2,1.640955
59,0,1.641838
60,0,1.646159
14498,8,1.647954
7233,4,1.648578
7234,4,1.670281
1810,1,1.671521
14499,8,1.67172
3607,2,1.673456
14500,8,1.67874
61,0,1.68227
7235,4,1.684105
14501,8,1.690653
9073,5,1.69283
7236,4,1.694457
10757,6,1.696896
10758,6,1.698339
1811,1,1.702806
7237,4,1.705029
3608,2,1.705987
14502,8,1.714501
62,0,1.728132
12635,7,1.732344
10759,6,1.737253
9074,5,1.740561
7238,4,1.741022
9075,5,1.743579
12636,7,1.745087
5453,3,1.750412
5454,3,1.754239
12637,7,1.754679
1812,1,1.757048
16332,9,1.760537
12638,7,1.763434
12639,7,1.766243
9076,5,1.767382
16333,9,1.771975
63,0,1.778392
1813,1,1.782069
3609,2,1.782926
1814,1,1.783709
10760,6,1.783919
5455,3,1.785754
1815,1,1.786796
9077,5,1.790321
14503,8,1.793177
12640,7,1.796606
16334,9,1.801098
12641,7,1.801292
12642,7,1.807635
10761,6,1.809832
3610,2,1.811226
14504,8,1.821213
12643,7,1.824796
5456,3,1.82516
12644,7,1.827398
9078,5,1.833504
5457,3,1.834199
16335,9,1.8373
10762,6,1.843221
1816,1,1.843883
12645,7,1.847847
9079,5,1.851479
5458,3,1.855595
9080,5,1.857951
16336,9,1.858117
7239,4,1.862144
3611,2,1.864208
14505,8,1.872949
9081,5,1.874009
1817,1,1.875662
14506,8,1.876002
5459,3,1.878737
7240,4,1.880358
5460,3,1.8855
9082,5,1.888953
7241,4,1.892999
3612,2,1.895396
10763,6,1.897738
12646,7,1.897789
9083,5,1.89795
12647,7,1.90506
9084,5,1.905931
3613,2,1.906373
7242,4,1.915125
14507,8,1.920851
9085,5,1.924928
1818,1,1.925702
12648,7,1.927439
9086,5,1.931168
7243,4,1.933178
1819,1,1.937167
12649,7,1.95487
64,0,1.955388
3614,2,1.956178
7244,4,1.96666
9087,5,1.967006
7245,4,1.967653
12650,7,1.968653
10764,6,1.972154
3615,2,1.973156
16337,9,1.975347
5461,3,1.985835
16338,9,1.992298
1820,1,1.992649
1821,1,1.998548
9088,5,1.999684
16339,9,2.001576
12651,7,2.002465
5462,3,2.00568
12652,7,2.009913
5463,3,2.011995
16340,9,2.013363
12653,7,2.017586
16341,9,2.017693
7246,4,2.020932
65,0,2.02561
5464,3,2.030204
10765,6,2.036091
16342,9,2.045827
3616,2,2.046295
14508,8,2.047777
10766,6,2.04917
5465,3,2.050714
14509,8,2.061648
5466,3,2.062555
1822,1,2.066694
12654,7,2.067148
14510,8,2.069599
10767,6,2.070772
5467,3,2.071729
10768,6,2.072047
10769,6,2.072759
5468,3,2.073471
9089,5,2.076088
16343,9,2.077013
66,0,2.080439
1823,1,2.082302
10770,6,2.08692
7247,4,2.089826
67,0,2.115222
14511,8,2.119926
5469,3,2.123999
14512,8,2.128993
9090,5,2.130894
14513,8,2.131011
3617,2,2.13273
68,0,2.134973
69,0,2.136455
3618,2,2.138107
14514,8,2.155339
14515,8,2.16398
12655,7,2.164833
16344,9,2.167187
70,0,2.168342
5470,3,2.17415
9091,5,2.175017
10771,6,2.175511
3619,2,2.176159
1824,1,2.176966
9092,5,2.180745
71,0,2.189054
9093,5,2.18926
1825,1,2.190073
14516,8,2.190532
7248,4,2.191801
9094,5,2.200141
16345,9,2.207467
14517,8,2.214446
3620,2,2.215194
1826,1,2.220999
10772,6,2.223906
16346,9,2.225441
7249,4,2.234006
72,0,2.23932
5471,3,2.250446
7250,4,2.252556
3621,2,2.253168
14518,8,2.255161
14519,8,2.257099
14520,8,2.258794
3622,2,2.262598
12656,7,2.271767
10773,6,2.272111
3623,2,2.275293
14521,8,2.278271
16347,9,2.280668
3624,2,2.28239
5472,3,2.28325
9095,5,2.287782
9096,5,2.290832
16348,9,2.302287
16349,9,2.303751
10774,6,2.303945
7251,4,2.304736
73,0,2.30692
3625,2,2.308978
5473,3,2.312415
74,0,2.317989
75,0,2.319647
10775,6,2.322022
9097,5,2.322028
3626,2,2.324932
5474,3,2.327185
3627,2,2.327415
3628,2,2.329712
10776,6,2.335145
10777,6,2.336169
3629,2,2.338091
14522,8,2.344533
14523,8,2.345413
16350,9,2.346565
1827,1,2.347004
9098,5,2.349123
76,0,2.350474
12657,7,2.355296
5475,3,2.361751
7252,4,2.370437
1828,1,2.37342
16351,9,2.376706
10778,6,2.384265
14524,8,2.393511
10779,6,2.404015
10780,6,2.407043
5476,3,2.408435
3630,2,2.415273
16352,9,2.416899
9099,5,2.419532
12658,7,2.422105
7253,4,2.423019
14525,8,2.428409
12659,7,2.43304
77,0,2.435588
16353,9,2.439466
12660,7,2.445231
7254,4,2.446169
3631,2,2.447937
9100,5,2.449393
9101,5,2.449907
9102,5,2.450522
5477,3,2.451373
9103,5,2.451803
78,0,2.462957
7255,4,2.46298
7256,4,2.463106
10781,6,2.463464
5478,3,2.466261
16354,9,2.467471
12661,7,2.467651
10782,6,2.475272
7257,4,2.477603
12662,7,2.477846
14526,8,2.486456
5479,3,2.488541
16355,9,2.49063
5480,3,2.495117
3632,2,2.496308
3633,2,2.498506
5481,3,2.505888
12663,7,2.506061
1829,1,2.517838
12664,7,2.523544
12665,7,2.528343
7258,4,2.531284
16356,9,2.533869
79,0,2.533989
9104,5,2.534141
3634,2,2.534408
1830,1,2.541229
7259,4,2.542341
7260,4,2.54301
5482,3,2.546391
14527,8,2.546827
10783,6,2.55499
80,0,2.559089
10784,6,2.559627
16357,9,2.559872
5483,3,2.561311
10785,6,2.56306
5484,3,2.564848
12666,7,2.567059
1831,1,2.57592
16358,9,2.585996
9105,5,2.59012
3635,2,2.592099
9106,5,2.599161
16359,9,2.601187
81,0,2.602889
10786,6,2.604158
12667,7,2.608604
14528,8,2.611099
82,0,2.612515
12668,7,2.615944
83,0,2.616996
84,0,2.621745
85,0,2.625668
86,0,2.62749
7261,4,2.628949
16360,9,2.629681
1832,1,2.632544
14529,8,2.636147
5485,3,2.639355
5486,3,2.639356
14530,8,2.643266
12669,7,2.646403
12670,7,2.647795
14531,8,2.652195
7262,4,2.65355
14532,8,2.653816
9107,5,2.654177
9108,5,2.657699
10787,6,2.663076
12671,7,2.665234
3636,2,2.667716
5487,3,2.668361
16361,9,2.669042
14533,8,2.671568
10788,6,2.675589
16362,9,2.676177
3637,2,2.67781
3638,2,2.678362
5488,3,2.682929
87,0,2.68471
7263,4,2.688475
12672,7,2.690603
12673,7,2.691675
9109,5,2.693951
3639,2,2.697149
1833,1,2.697931
88,0,2.699664
16363,9,2.701532
12674,7,2.703647
12675,7,2.70545
3640,2,2.712189
89,0,2.712535
3641,2,2.725218
7264,4,2.726824
14534,8,2.735119
1834,1,2.735177
5489,3,2.738355
16364,9,2.739894
3642,2,2.740843
3643,2,2.742504
90,0,2.7437
16365,9,2.743961
14535,8,2.747826
12676,7,2.748084
91,0,2.749943
9110,5,2.757145
12677,7,2.75715
3644,2,2.761318
7265,4,2.763029
7266,4,2.766757
10789,6,2.768399
14536,8,2.771463
1835,1,2.773218
12678,7,2.774399
7267,4,2.779168
16366,9,2.781644
16367,9,2.783713
5490,3,2.785529
1836,1,2.786805
12679,7,2.787774
5491,3,2.79082
7268,4,2.794632
10790,6,2.794682
7269,4,2.796825
3645,2,2.804994
10791,6,2.808224
92,0,2.813886
10792,6,2.817343
16368,9,2.823582
7270,4,2.827378
3646,2,2.828909
16369,9,2.836543
7271,4,2.837802
9111,5,2.842774
10793,6,2.842884
1837,1,2.843511
9112,5,2.851718
7272,4,2.856099
93,0,2.856951
5492,3,2.859107
3647,2,2.860401
16370,9,2.860511
1838,1,2.863026
12680,7,2.865225
94,0,2.867926
10794,6,2.871474
95,0,2.874612
12681,7,2.877966
16371,9,2.88128
9113,5,2.884395
7273,4,2.889139
12682,7,2.890881
16372,9,2.891692
14537,8,2.891914
96,0,2.892313
16373,9,2.897619
14538,8,2.89909
97,0,2.902474
98,0,2.904998
1839,1,2.916993
7274,4,2.921271
99,0,2.921784
1840,1,2.924107
9114,5,2.926322
12683,7,2.92745
5493,3,2.9291
12684,7,2.933683
12685,7,2.934679
5494,3,2.936825
5495,3,2.941656
12686,7,2.942231
7275,4,2.947297
7276,4,2.948018
1841,1,2.959936
3648,2,2.960103
3649,2,2.967088
16374,9,2.983719
16375,9,2.98504
10795,6,2.996647
100,0,2.996846
1842,1,2.998153
10796,6,2.998428
9115,5,2.998652
12687,7,2.998812
7277,4,3.003074
3650,2,3.004739
14539,8,3.006553
16376,9,3.011994
7278,4,3.012477
14540,8,3.013996
10797,6,3.01458
3651,2,3.017109
16377,9,3.018816
1843,1,3.022986
5496,3,3.026642
14541,8,3.028331
101,0,3.030475
3652,2,3.032943
1844,1,3.033676
7279,4,3.038468
10798,6,3.042042
9116,5,3.042749
12688,7,3.043601
9117,5,3.045585
7280,4,3.048387
1845,1,3.048679
3653,2,3.048751
14542,8,3.049906
12689,7,3.050977
9118,5,3.059107
10799,6,3.060157
1846,1,3.060807
16378,9,3.06193
7281,4,3.065081
5497,3,3.065473
9119,5,3.071578
16379,9,3.071717
1847,1,3.071909
16380,9,3.07916
16381,9,3.079291
14543,8,3.096979
10800,6,3.099361
7282,4,3.099524
14544,8,3.099925
14545,8,3.103023
12690,7,3.104463
7283,4,3.105082
14546,8,3.105582
7284,4,3.117235
7285,4,3.122387
10801,6,3.126258
102,0,3.133222
1848,1,3.141562
10802,6,3.147519
10803,6,3.158553
5498,3,3.159221
16382,9,3.162905
3654,2,3.167728
10804,6,3.17057
14547,8,3.173154
9120,5,3.173213
16383,9,3.184414
10805,6,3.187744
5499,3,3.191299
12691,7,3.194508
3655,2,3.199949
7286,4,3.201075
103,0,3.201436
14548,8,3.201544
3656,2,3.20558
5500,3,3.206544
9121,5,3.207523
7287,4,3.209905
9122,5,3.223968
1849,1,3.233578
104,0,3.238699
3657,2,3.241913
5501,3,3.244282
14549,8,3.264224
9123,5,3.264709
14550,8,3.265021
3658,2,3.269346
3659,2,3.274566
12692,7,3.280512
5502,3,3.281916
1850,1,3.282087
14551,8,3.282541
3660,2,3.295851
105,0,3.300386
5503,3,3.301035
10806,6,3.301443
3661,2,3.304492
9124,5,3.307387
14552,8,3.311396
5504,3,3.314758
1851,1,3.316381
5505,3,3.319192
14553,8,3.320406
1852,1,3.324144
106,0,3.324617
14554,8,3.328798
5506,3,3.329049
7288,4,3.329626
14555,8,3.33052
5507,3,3.334574
9125,5,3.336531
16384,9,3.339914
10807,6,3.340139
10808,6,3.342052
7289,4,3.345201
1853,1,3.345777
9126,5,3.3462
14556,8,3.351652
7290,4,3.351714
14557,8,3.354553
16385,9,3.355973
10809,6,3.358571
3662,2,3.358972
12693,7,3.359237
107,0,3.360212
16386,9,3.360663
14558,8,3.360848
3663,2,3.361458
16387,9,3.365687
10810,6,3.366273
5508,3,3.368436
16388,9,3.371377
108,0,3.372886
10811,6,3.377017
12694,7,3.379168
16389,9,3.37983
109,0,3.380188
14559,8,3.383924
14560,8,3.390996
14561,8,3.397743
16390,9,3.400652
14562,8,3.401709
16391,9,3.406112
5509,3,3.416785
5510,3,3.422879
16392,9,3.423001
3664,2,3.423086
7291,4,3.43409
12695,7,3.436652
9127,5,3.43821
14563,8,3.439294
7292,4,3.444324
12696,7,3.445404
14564,8,3.448321
16393,9,3.450419
12697,7,3.451445
110,0,3.451685
9128,5,3.453518
111,0,3.456362
112,0,3.462625
10812,6,3.46702
113,0,3.472966
5511,3,3.474013
10813,6,3.475304
14565,8,3.479598
14566,8,3.483166
3665,2,3.485128
7293,4,3.490155
10814,6,3.494495
3666,2,3.494497
10815,6,3.495663
14567,8,3.499302
14568,8,3.504174
114,0,3.505216
10816,6,3.508613
1854,1,3.512627
115,0,3.519011
10817,6,3.521237
14569,8,3.523785
3667,2,3.525739
14570,8,3.534256
116,0,3.541827
9129,5,3.554501
7294,4,3.5551
1855,1,3.557712
5512,3,3.56737
12698,7,3.574185
1856,1,3.575536
12699,7,3.575543
14571,8,3.577021
3668,2,3.579689
7295,4,3.580914
10818,6,3.586186
14572,8,3.592053
10819,6,3.602776
14573,8,3.609188
16394,9,3.60936
117,0,3.61382
14574,8,3.61517
1857,1,3.616602
12700,7,3.620472
5513,3,3.622005
14575,8,3.625921
14576,8,3.627674
5514,3,3.633177
9130,5,3.639667
14577,8,3.641932
1858,1,3.651337
9131,5,3.653561
14578,8,3.661448
118,0,3.66521
10820,6,3.669607
16395,9,3.677255
3669,2,3.681084
5515,3,3.69415
3670,2,3.702995
119,0,3.704252
1859,1,3.704738
14579,8,3.707282
12701,7,3.707573
10821,6,3.709683
120,0,3.70995
16396,9,3.714079
5516,3,3.716149
3671,2,3.716606
12702,7,3.71923
16397,9,3.720806
10822,6,3.724445
16398,9,3.726324
5517,3,3.727484
12703,7,3.733951
12704,7,3.734965
12705,7,3.74202
3672,2,3.746372
7296,4,3.747972
14580,8,3.748221
121,0,3.749598
10823,6,3.750254
7297,4,3.752139
16399,9,3.753742
3673,2,3.753827
7298,4,3.758252
5518,3,3.758817
7299,4,3.763618
122,0,3.764747
10824,6,3.768463
123,0,3.768872
1860,1,3.769852
14581,8,3.771511
14582,8,3.772888
14583,8,3.773678
16400,9,3.775516
7300,4,3.776454
16401,9,3.777829
9132,5,3.781961
124,0,3.782187
7301,4,3.78226
9133,5,3.782285
5519,3,3.783567
125,0,3.784538
10825,6,3.787931
12706,7,3.788484
9134,5,3.792805
16402,9,3.793356
3674,2,3.794741
12707,7,3.795443
9135,5,3.796352
3675,2,3.802424
10826,6,3.803419
126,0,3.815041
7302,4,3.816354
16403,9,3.816723
7303,4,3.831425
3676,2,3.833111
14584,8,3.838271
10827,6,3.838965
1861,1,3.841034
16404,9,3.842552
5520,3,3.844477
127,0,3.84743
14585,8,3.854695
7304,4,3.854786
128,0,3.857241
3677,2,3.858625
129,0,3.858769
5521,3,3.861222
9136,5,3.863965
14586,8,3.866159
12708,7,3.870307
16405,9,3.877285
7305,4,3.87956
12709,7,3.881882
14587,8,3.885385
7306,4,3.885406
14588,8,3.900278
10828,6,3.900577
16406,9,3.907496
3678,2,3.9095
16407,9,3.916507
10829,6,3.919806
9137,5,3.927536
10830,6,3.934256
9138,5,3.940594
7307,4,3.946709
130,0,3.949746
3679,2,3.959603
16408,9,3.966399
1862,1,3.970143
7308,4,3.974684
1863,1,3.976378
131,0,3.976672
9139,5,3.982978
10831,6,3.983559
10832,6,3.984358
16409,9,3.988932
9140,5,3.990257
5522,3,3.990811
9141,5,3.992158
12710,7,3.994002
1864,1,3.994353
9142,5,3.999815
1865,1,4.005027
7309,4,4.008242
7310,4,4.009175
12711,7,4.013297
3680,2,4.013813
9143,5,4.019647
132,0,4.026275
5523,3,4.027566
12712,7,4.036077
133,0,4.038034
1866,1,4.039975
10833,6,4.04099
10834,6,4.041264
5524,3,4.046951
12713,7,4.04946
1867,1,4.055478
5525,3,4.057651
10835,6,4.060195
7311,4,4.060759
7312,4,4.062519
16410,9,4.064133
5526,3,4.065295
14589,8,4.06951
9144,5,4.072342
10836,6,4.074277
14590,8,4.077113
10837,6,4.078464
1868,1,4.080148
3681,2,4.080947
16411,9,4.083689
3682,2,4.093263
134,0,4.093914
1869,1,4.098961
7313,4,4.108431
9145,5,4.108908
16412,9,4.111746
5527,3,4.11875
10838,6,4.125191
16413,9,4.125533
3683,2,4.126565
9146,5,4.136677
10839,6,4.137842
7314,4,4.148438
135,0,4.148624
12714,7,4.151375
136,0,4.151728
9147,5,4.156339
5528,3,4.15898
7315,4,4.161283
7316,4,4.164183
7317,4,4.170106
3684,2,4.172367
14591,8,4.173952
16414,9,4.184023
10840,6,4.19095
5529,3,4.19299
16415,9,4.193248
10841,6,4.197001
3685,2,4.202756
3686,2,4.207089
5530,3,4.22097
7318,4,4.224818
16416,9,4.22776
12715,7,4.22812
1870,1,4.229094
16417,9,4.230833
10842,6,4.231721
14592,8,4.237084
5531,3,4.243034
1871,1,4.246574
9148,5,4.25253
1872,1,4.258562
9149,5,4.266011
12716,7,4.270897
16418,9,4.277261
5532,3,4.279193
7319,4,4.284757
12717,7,4.287413
10843,6,4.290241
10844,6,4.295787
3687,2,4.310403
5533,3,4.325107
14593,8,4.326973
137,0,4.332781
1873,1,4.339181
14594,8,4.3464
12718,7,4.351824
1874,1,4.351966
12719,7,4.351968
138,0,4.355234
10845,6,4.356082
5534,3,4.356629
10846,6,4.36054
9150,5,4.36089
5535,3,4.367586
12720,7,4.371096
3688,2,4.381025
14595,8,4.387952
10847,6,4.391574
10848,6,4.391592
5536,3,4.391906
10849,6,4.395834
14596,8,4.397229
3689,2,4.39859
139,0,4.401826
16419,9,4.409666
140,0,4.409949
14597,8,4.411182
9151,5,4.411777
14598,8,4.417887
3690,2,4.420028
3691,2,4.43531
3692,2,4.440236
7320,4,4.44064
