req_id,client_id,send_time_rel
15,0,0.382269
20982,7,0.383163
17947,6,0.383766
27137,9,0.384825
16,0,0.385344
17,0,0.387176
2988,1,0.390208
9062,3,0.390406
27138,9,0.391878
27139,9,0.39269
18,0,0.393479
27140,9,0.395476
15140,5,0.397326
27141,9,0.398366
9063,3,0.398544
12088,4,0.401102
27142,9,0.401442
24093,8,0.403062
20983,7,0.403188
9064,3,0.403778
27143,9,0.404341
20984,7,0.404569
24094,8,0.404708
17948,6,0.40564
27144,9,0.405676
9065,3,0.406892
20985,7,0.408067
9066,3,0.408326
2989,1,0.408524
27145,9,0.409472
15141,5,0.409811
12089,4,0.411166
19,0,0.411503
9067,3,0.414932
20,0,0.419763
17949,6,0.420786
12090,4,0.426053
20986,7,0.428343
15142,5,0.432751
15143,5,0.435013
15144,5,0.439747
2990,1,0.440141
24095,8,0.441009
2991,1,0.444313
21,0,0.444711
9068,3,0.445031
9069,3,0.446481
17950,6,0.446518
15145,5,0.446547
12091,4,0.447011
24096,8,0.447542
6035,2,0.447891
22,0,0.449182
6036,2,0.45019
20987,7,0.452107
6037,2,0.454573
20988,7,0.46141
12092,4,0.462394
12093,4,0.463016
15146,5,0.464962
6038,2,0.46534
27146,9,0.466297
24097,8,0.468083
6039,2,0.468174
17951,6,0.472946
27147,9,0.475886
24098,8,0.477122
24099,8,0.484174
23,0,0.485942
2992,1,0.486254
2993,1,0.48679
12094,4,0.487113
20989,7,0.487176
17952,6,0.490166
17953,6,0.491259
6040,2,0.494804
2994,1,0.49804
15147,5,0.498792
12095,4,0.500191
12096,4,0.501991
6041,2,0.503435
2995,1,0.504574
27148,9,0.506775
24,0,0.510483
17954,6,0.511684
15148,5,0.512225
17955,6,0.519534
12097,4,0.520647
25,0,0.523599
12098,4,0.523813
24100,8,0.525186
27149,9,0.531301
26,0,0.531941
17956,6,0.53208
12099,4,0.533612
20990,7,0.535249
2996,1,0.535694
9070,3,0.537205
20991,7,0.540541
27,0,0.541007
20992,7,0.54141
12100,4,0.541522
28,0,0.542549
2997,1,0.542721
24101,8,0.543527
9071,3,0.544733
20993,7,0.545644
29,0,0.546142
9072,3,0.547478
17957,6,0.547937
20994,7,0.549017
24102,8,0.549982
12101,4,0.551252
6042,2,0.552221
2998,1,0.554306
9073,3,0.559403
30,0,0.559848
20995,7,0.561072
6043,2,0.561358
2999,1,0.56462
24103,8,0.565756
24104,8,0.567021
31,0,0.567622
17958,6,0.567969
3000,1,0.568253
6044,2,0.569213
27150,9,0.570711
9074,3,0.571067
27151,9,0.57179
9075,3,0.574316
6045,2,0.578318
24105,8,0.579377
20996,7,0.580913
24106,8,0.585887
12102,4,0.585928
20997,7,0.588676
15149,5,0.588951
24107,8,0.589773
32,0,0.592906
27152,9,0.596683
9076,3,0.597845
12103,4,0.600316
17959,6,0.600769
15150,5,0.602371
9077,3,0.605721
33,0,0.607075
12104,4,0.609621
3001,1,0.610209
34,0,0.611834
12105,4,0.61292
17960,6,0.613118
12106,4,0.616325
27153,9,0.617441
27154,9,0.619441
35,0,0.621056
27155,9,0.621224
17961,6,0.624953
24108,8,0.627727
12107,4,0.630377
36,0,0.633887
6046,2,0.634674
12108,4,0.63611
24109,8,0.636606
9078,3,0.636813
12109,4,0.637048
3002,1,0.637784
3003,1,0.638618
17962,6,0.639584
37,0,0.640764
20998,7,0.641141
38,0,0.647202
15151,5,0.651065
3004,1,0.653762
27156,9,0.657344
20999,7,0.657651
24110,8,0.658004
24111,8,0.658027
21000,7,0.661468
39,0,0.66478
3005,1,0.665154
9079,3,0.669432
6047,2,0.669815
40,0,0.670719
21001,7,0.671441
15152,5,0.672004
3006,1,0.672475
27157,9,0.681468
24112,8,0.683791
3007,1,0.684777
6048,2,0.685806
9080,3,0.685873
3008,1,0.685912
15153,5,0.685942
12110,4,0.692704
21002,7,0.696965
41,0,0.697393
24113,8,0.697829
12111,4,0.698382
27158,9,0.699711
6049,2,0.700911
3009,1,0.703747
3010,1,0.704591
12112,4,0.707708
17963,6,0.709849
21003,7,0.711985
17964,6,0.714257
27159,9,0.71528
17965,6,0.72167
3011,1,0.722737
15154,5,0.724709
42,0,0.72521
24114,8,0.727222
12113,4,0.734102
21004,7,0.734242
9081,3,0.736306
17966,6,0.739666
15155,5,0.741273
9082,3,0.741528
9083,3,0.742518
43,0,0.746892
44,0,0.748353
24115,8,0.749169
9084,3,0.752247
24116,8,0.753487
9085,3,0.756225
6050,2,0.756926
12114,4,0.758561
9086,3,0.764242
3012,1,0.76886
17967,6,0.769557
45,0,0.771034
3013,1,0.771652
15156,5,0.772113
12115,4,0.773098
3014,1,0.77387
3015,1,0.782531
9087,3,0.785431
12116,4,0.791482
24117,8,0.792027
21005,7,0.793391
46,0,0.798121
24118,8,0.799908
15157,5,0.800508
17968,6,0.801456
6051,2,0.802075
15158,5,0.805523
6052,2,0.805639
6053,2,0.806016
21006,7,0.806974
3016,1,0.808905
9088,3,0.809611
9089,3,0.81111
9090,3,0.811245
6054,2,0.815075
21007,7,0.815961
47,0,0.820562
9091,3,0.821295
6055,2,0.824522
24119,8,0.824766
27160,9,0.825249
48,0,0.826163
27161,9,0.827455
24120,8,0.828925
27162,9,0.830423
6056,2,0.830636
15159,5,0.831685
49,0,0.832581
3017,1,0.83514
50,0,0.835896
27163,9,0.836365
24121,8,0.836709
27164,9,0.836859
9092,3,0.837194
3018,1,0.838538
3019,1,0.838668
12117,4,0.839173
51,0,0.842983
52,0,0.843406
53,0,0.846753
6057,2,0.847836
27165,9,0.848154
27166,9,0.848886
9093,3,0.84991
21008,7,0.853553
21009,7,0.858399
9094,3,0.859225
21010,7,0.861112
6058,2,0.863395
9095,3,0.870303
21011,7,0.872059
54,0,0.873054
27167,9,0.87522
9096,3,0.876802
27168,9,0.880994
24122,8,0.881311
9097,3,0.882195
9098,3,0.883787
27169,9,0.889715
17969,6,0.890316
24123,8,0.890435
21012,7,0.890551
27170,9,0.893629
15160,5,0.89484
21013,7,0.896682
9099,3,0.899493
17970,6,0.899513
17971,6,0.90019
21014,7,0.900277
6059,2,0.902127
21015,7,0.90612
12118,4,0.907051
15161,5,0.915058
17972,6,0.915334
3020,1,0.915553
15162,5,0.915616
24124,8,0.918173
9100,3,0.921196
27171,9,0.922671
6060,2,0.92319
6061,2,0.925167
24125,8,0.925937
21016,7,0.930431
21017,7,0.935162
12119,4,0.937749
3021,1,0.943322
6062,2,0.944727
27172,9,0.944864
9101,3,0.945296
9102,3,0.946346
12120,4,0.949037
15163,5,0.950617
24126,8,0.950863
27173,9,0.951114
55,0,0.952969
15164,5,0.955151
12121,4,0.955329
15165,5,0.955652
24127,8,0.955946
15166,5,0.957212
3022,1,0.961636
56,0,0.96424
24128,8,0.96511
6063,2,0.966335
17973,6,0.967081
57,0,0.969921
27174,9,0.970709
6064,2,0.973284
17974,6,0.973349
17975,6,0.97594
9103,3,0.976794
3023,1,0.977031
17976,6,0.97753
58,0,0.977876
21018,7,0.978663
12122,4,0.978867
27175,9,0.981665
17977,6,0.981771
12123,4,0.984161
6065,2,0.984573
59,0,0.985103
60,0,0.987696
24129,8,0.988772
12124,4,0.989147
12125,4,1.002169
3024,1,1.002913
24130,8,1.003032
6066,2,1.004073
24131,8,1.007244
61,0,1.009362
12126,4,1.010463
24132,8,1.014392
15167,5,1.015698
12127,4,1.016674
17978,6,1.018138
17979,6,1.019003
3025,1,1.021684
12128,4,1.023017
6067,2,1.023592
24133,8,1.028701
62,0,1.036879
21019,7,1.039406
17980,6,1.042352
15168,5,1.044337
12129,4,1.044613
15169,5,1.046148
21020,7,1.047052
9104,3,1.050247
9105,3,1.052543
21021,7,1.052807
3026,1,1.054229
27176,9,1.056322
21022,7,1.05806
21023,7,1.059746
15170,5,1.060429
27177,9,1.063185
63,0,1.067035
3027,1,1.069241
6068,2,1.069756
3028,1,1.070226
17981,6,1.070351
9106,3,1.071453
3029,1,1.072078
15171,5,1.074193
24134,8,1.075906
21024,7,1.077964
27178,9,1.080659
21025,7,1.080775
21026,7,1.084581
17982,6,1.085899
6069,2,1.086736
24135,8,1.092728
21027,7,1.094878
9107,3,1.095096
21028,7,1.096439
15172,5,1.100102
9108,3,1.100519
27179,9,1.10238
17983,6,1.105932
3030,1,1.10633
21029,7,1.108708
15173,5,1.110888
9109,3,1.113357
15174,5,1.11477
27180,9,1.11487
12130,4,1.117287
6070,2,1.118525
24136,8,1.123769
15175,5,1.124405
3031,1,1.125397
24137,8,1.125601
9110,3,1.127242
12131,4,1.128215
9111,3,1.1313
15176,5,1.133372
12132,4,1.135799
6071,2,1.137238
17984,6,1.138643
21030,7,1.138673
15177,5,1.13877
21031,7,1.143036
15178,5,1.143559
6072,2,1.143824
12133,4,1.149075
24138,8,1.152511
15179,5,1.154957
3032,1,1.155421
21032,7,1.156464
15180,5,1.158701
12134,4,1.159907
3033,1,1.1623
21033,7,1.172922
64,0,1.173233
6073,2,1.173707
12135,4,1.179996
15181,5,1.180204
12136,4,1.180592
21034,7,1.181192
17985,6,1.183292
6074,2,1.183894
27181,9,1.185208
9112,3,1.191501
27182,9,1.195379
3034,1,1.195589
3035,1,1.199129
15182,5,1.199811
27183,9,1.200946
21035,7,1.201479
9113,3,1.203408
21036,7,1.205948
9114,3,1.207197
27184,9,1.208018
21037,7,1.210552
27185,9,1.210616
12137,4,1.212559
65,0,1.215366
9115,3,1.218123
17986,6,1.221654
27186,9,1.227496
6075,2,1.227777
24139,8,1.228666
17987,6,1.229502
9116,3,1.230428
24140,8,1.236989
9117,3,1.237533
3036,1,1.240017
21038,7,1.240289
24141,8,1.241759
17988,6,1.242463
9118,3,1.243037
17989,6,1.243228
17990,6,1.243655
9119,3,1.244082
15183,5,1.245653
27187,9,1.246208
66,0,1.248263
3037,1,1.249381
17991,6,1.252152
12138,4,1.253896
67,0,1.269133
24142,8,1.271955
9120,3,1.2744
24143,8,1.277396
15184,5,1.278536
24144,8,1.278607
6076,2,1.279638
68,0,1.280984
69,0,1.281873
6077,2,1.282864
24145,8,1.293204
24146,8,1.298388
21039,7,1.2989
27188,9,1.300312
70,0,1.301005
9121,3,1.30449
15185,5,1.30501
17992,6,1.305307
6078,2,1.305695
3038,1,1.30618
15186,5,1.308447
71,0,1.313433
15187,5,1.313556
3039,1,1.314044
24147,8,1.314319
12139,4,1.315081
15188,5,1.320085
27189,9,1.32448
24148,8,1.328668
6079,2,1.329116
3040,1,1.332599
17993,6,1.334343
27190,9,1.335264
12140,4,1.340403
72,0,1.343592
9122,3,1.350268
12141,4,1.351534
6080,2,1.351901
24149,8,1.353096
24150,8,1.35426
24151,8,1.355276
6081,2,1.357559
21040,7,1.36306
17994,6,1.363266
6082,2,1.365176
24152,8,1.366963
27191,9,1.368401
6083,2,1.369434
9123,3,1.36995
15189,5,1.372669
15190,5,1.374499
27192,9,1.381372
27193,9,1.38225
17995,6,1.382367
12142,4,1.382842
73,0,1.384152
6084,2,1.385387
9124,3,1.387449
74,0,1.390793
75,0,1.391788
17996,6,1.393213
15191,5,1.393217
6085,2,1.394959
9125,3,1.396311
6086,2,1.396449
6087,2,1.397827
17997,6,1.401087
17998,6,1.401701
6088,2,1.402855
24153,8,1.40672
24154,8,1.407248
27194,9,1.407939
3041,1,1.408203
15192,5,1.409474
76,0,1.410285
21041,7,1.413177
9126,3,1.417051
12143,4,1.422262
3042,1,1.424052
27195,9,1.426024
17999,6,1.430559
24155,8,1.436107
18000,6,1.442409
18001,6,1.444226
9127,3,1.445061
6089,2,1.449164
27196,9,1.45014
15193,5,1.451719
21042,7,1.453263
12144,4,1.453811
24156,8,1.457046
21043,7,1.459824
77,0,1.461353
27197,9,1.46368
21044,7,1.467138
12145,4,1.467702
6090,2,1.468762
15194,5,1.469636
15195,5,1.469944
15196,5,1.470313
9128,3,1.470824
15197,5,1.471082
78,0,1.477774
12146,4,1.477788
12147,4,1.477864
18002,6,1.478078
9129,3,1.479757
27198,9,1.480483
21045,7,1.480591
18003,6,1.485163
12148,4,1.486562
21046,7,1.486708
24157,8,1.491874
9130,3,1.493125
27199,9,1.494378
9131,3,1.49707
6091,2,1.497785
6092,2,1.499104
9132,3,1.503533
21047,7,1.503637
3043,1,1.510703
21048,7,1.514126
21049,7,1.517006
12149,4,1.51877
27200,9,1.520322
79,0,1.520393
15198,5,1.520485
6093,2,1.520645
3044,1,1.524737
12150,4,1.525405
12151,4,1.525806
9133,3,1.527834
24158,8,1.528096
18004,6,1.532994
80,0,1.535454
18005,6,1.535776
27201,9,1.535923
9134,3,1.536786
18006,6,1.537836
9135,3,1.538909
21050,7,1.540236
3045,1,1.545552
27202,9,1.551598
15199,5,1.554072
6094,2,1.555259
15200,5,1.559497
27203,9,1.560712
81,0,1.561734
18007,6,1.562495
21051,7,1.565163
24159,8,1.56666
82,0,1.567509
21052,7,1.569567
83,0,1.570198
84,0,1.573047
85,0,1.575401
86,0,1.576494
12152,4,1.57737
27204,9,1.577808
3046,1,1.579527
24160,8,1.581688
9136,3,1.583613
9137,3,1.583613
24161,8,1.585959
21053,7,1.587842
21054,7,1.588677
24162,8,1.591317
12153,4,1.59213
24163,8,1.59229
15201,5,1.592506
15202,5,1.59462
18008,6,1.597846
21055,7,1.599141
6095,2,1.60063
9138,3,1.601017
27205,9,1.601425
24164,8,1.602941
18009,6,1.605353
27206,9,1.605706
6096,2,1.606686
6097,2,1.607017
9139,3,1.609757
87,0,1.610826
12154,4,1.613085
21056,7,1.614362
21057,7,1.615005
15203,5,1.616371
6098,2,1.618289
3047,1,1.618759
88,0,1.619798
27207,9,1.620919
21058,7,1.622188
21059,7,1.62327
6099,2,1.627313
89,0,1.627521
6100,2,1.635131
12155,4,1.636095
24165,8,1.641072
3048,1,1.641106
9140,3,1.643013
27208,9,1.643936
6101,2,1.644506
6102,2,1.645503
90,0,1.64622
27209,9,1.646377
24166,8,1.648696
21060,7,1.64885
91,0,1.649966
15204,5,1.654287
21061,7,1.65429
6103,2,1.656791
12156,4,1.657817
12157,4,1.660054
18010,6,1.66104
24167,8,1.662878
3049,1,1.663931
21062,7,1.66464
12158,4,1.667501
27210,9,1.668986
27211,9,1.670228
9141,3,1.671318
3050,1,1.672083
21063,7,1.672665
9142,3,1.674492
12159,4,1.676779
18011,6,1.676809
12160,4,1.678095
6104,2,1.682996
18012,6,1.684934
92,0,1.688331
18013,6,1.690406
27212,9,1.694149
12161,4,1.696427
6105,2,1.697345
27213,9,1.701926
12162,4,1.702681
15205,5,1.705665
18014,6,1.70573
3051,1,1.706106
15206,5,1.711031
12163,4,1.713659
93,0,1.714171
9143,3,1.715464
6106,2,1.716241
27214,9,1.716307
3052,1,1.717816
21064,7,1.719135
94,0,1.720755
18015,6,1.722884
95,0,1.724767
21065,7,1.72678
27215,9,1.728768
15207,5,1.730637
12164,4,1.733483
21066,7,1.734528
27216,9,1.735015
24168,8,1.735149
96,0,1.735388
27217,9,1.738572
24169,8,1.739454
97,0,1.741484
98,0,1.742999
3053,1,1.750196
12165,4,1.752762
99,0,1.75307
3054,1,1.754464
15208,5,1.755793
21067,7,1.75647
9144,3,1.75746
21068,7,1.76021
21069,7,1.760807
9145,3,1.762095
9146,3,1.764994
21070,7,1.765338
12166,4,1.768378
12167,4,1.768811
3055,1,1.775961
6107,2,1.776062
6108,2,1.780253
27218,9,1.790231
27219,9,1.791024
18016,6,1.797988
100,0,1.798108
3056,1,1.798892
18017,6,1.799057
15209,5,1.799191
21071,7,1.799287
12168,4,1.801844
6109,2,1.802844
24170,8,1.803932
27220,9,1.807197
12169,4,1.807486
24171,8,1.808398
18018,6,1.808748
6110,2,1.810265
27221,9,1.811289
3057,1,1.813791
9147,3,1.815985
24172,8,1.816998
101,0,1.818285
6111,2,1.819766
3058,1,1.820206
12170,4,1.823081
18019,6,1.825225
15210,5,1.82565
21072,7,1.826161
15211,5,1.827351
12171,4,1.829032
3059,1,1.829208
6112,2,1.829251
24173,8,1.829944
21073,7,1.830586
15212,5,1.835464
18020,6,1.836094
3060,1,1.836484
27222,9,1.837158
12172,4,1.839048
9148,3,1.839284
15213,5,1.842947
27223,9,1.84303
3061,1,1.843145
27224,9,1.847496
27225,9,1.847575
24174,8,1.858188
18021,6,1.859617
12173,4,1.859714
24175,8,1.859955
24176,8,1.861814
21074,7,1.862678
12174,4,1.863049
24177,8,1.863349
12175,4,1.870341
12176,4,1.873432
18022,6,1.875755
102,0,1.879933
3062,1,1.884937
18023,6,1.888511
18024,6,1.895132
9149,3,1.895533
27226,9,1.897743
6113,2,1.900637
18025,6,1.902342
24178,8,1.903892
15214,5,1.903928
27227,9,1.910649
18026,6,1.912646
9150,3,1.914779
21075,7,1.916705
6114,2,1.919969
12177,4,1.920645
103,0,1.920862
24179,8,1.920927
6115,2,1.923348
9151,3,1.923926
15215,5,1.924514
12178,4,1.925943
15216,5,1.934381
3063,1,1.940147
104,0,1.943219
6116,2,1.945148
9152,3,1.946569
24180,8,1.958534
15217,5,1.958825
24181,8,1.959013
6117,2,1.961607
6118,2,1.964739
21076,7,1.968307
9153,3,1.96915
3064,1,1.969252
24182,8,1.969525
6119,2,1.977511
105,0,1.980232
9154,3,1.980621
18027,6,1.980866
6120,2,1.982695
15218,5,1.984432
24183,8,1.986838
9155,3,1.988855
3065,1,1.989829
9156,3,1.991515
24184,8,1.992244
3066,1,1.994486
106,0,1.99477
24185,8,1.997279
9157,3,1.997429
12179,4,1.997776
24186,8,1.998312
9158,3,2.000745
15219,5,2.001919
27228,9,2.003949
18028,6,2.004083
18029,6,2.005231
12180,4,2.007121
3067,1,2.007466
15220,5,2.00772
24187,8,2.010991
12181,4,2.011028
24188,8,2.012732
27229,9,2.013584
18030,6,2.015143
6121,2,2.015383
21077,7,2.015542
107,0,2.016127
27230,9,2.016398
24189,8,2.016509
6122,2,2.016875
27231,9,2.019412
18031,6,2.019764
9159,3,2.021061
27232,9,2.022826
108,0,2.023731
18032,6,2.02621
21078,7,2.027501
27233,9,2.027898
109,0,2.028113
24190,8,2.030354
24191,8,2.034598
24192,8,2.038646
27234,9,2.040391
24193,8,2.041025
27235,9,2.043667
9160,3,2.050071
9161,3,2.053727
27236,9,2.0538
6123,2,2.053852
12182,4,2.060454
21079,7,2.061991
15221,5,2.062926
24194,8,2.063576
12183,4,2.066594
21080,7,2.067243
24195,8,2.068993
27237,9,2.070252
21081,7,2.070867
110,0,2.071011
15222,5,2.072111
111,0,2.073817
112,0,2.077575
18033,6,2.080212
113,0,2.08378
9162,3,2.084408
18034,6,2.085183
24196,8,2.087759
24197,8,2.0899
6124,2,2.091077
12184,4,2.094093
18035,6,2.096697
6125,2,2.096698
18036,6,2.097398
24198,8,2.099581
24199,8,2.102504
114,0,2.10313
18037,6,2.105168
3068,1,2.107576
115,0,2.111407
18038,6,2.112742
24200,8,2.114271
6126,2,2.115443
24201,8,2.120554
116,0,2.125096
15223,5,2.132701
12185,4,2.13306
3069,1,2.134627
9163,3,2.140422
21082,7,2.144511
3070,1,2.145322
21083,7,2.145326
24202,8,2.146212
6127,2,2.147814
12186,4,2.148548
18039,6,2.151712
24203,8,2.155232
18040,6,2.161666
24204,8,2.165513
27238,9,2.165616
117,0,2.168292
24205,8,2.169102
3071,1,2.169961
21084,7,2.172283
9164,3,2.173203
24206,8,2.175553
24207,8,2.176604
9165,3,2.179906
15224,5,2.1838
24208,8,2.185159
3072,1,2.190802
15225,5,2.192137
24209,8,2.196869
118,0,2.199126
18041,6,2.201764
27239,9,2.206353
6128,2,2.20865
9166,3,2.21649
6129,2,2.221797
119,0,2.222551
3073,1,2.222843
24210,8,2.224369
21085,7,2.224544
18042,6,2.22581
120,0,2.22597
27240,9,2.228448
9167,3,2.229689
6130,2,2.229964
21086,7,2.231538
27241,9,2.232484
18043,6,2.234667
27242,9,2.235794
9168,3,2.23649
21087,7,2.24037
21088,7,2.240979
21089,7,2.245212
6131,2,2.247823
12187,4,2.248783
24211,8,2.248933
121,0,2.249759
18044,6,2.250152
12188,4,2.251283
27243,9,2.252245
6132,2,2.252296
12189,4,2.254951
9169,3,2.25529
12190,4,2.258171
122,0,2.258848
18045,6,2.261078
123,0,2.261323
3074,1,2.261911
24212,8,2.262906
24213,8,2.263733
24214,8,2.264207
27244,9,2.265309
12191,4,2.265873
27245,9,2.266698
15226,5,2.269177
124,0,2.269312
12192,4,2.269356
15227,5,2.269371
9170,3,2.27014
125,0,2.270723
18046,6,2.272759
21090,7,2.27309
15228,5,2.275683
27246,9,2.276014
6133,2,2.276845
21091,7,2.277266
15229,5,2.277811
6134,2,2.281454
18047,6,2.282051
126,0,2.289025
12193,4,2.289812
27247,9,2.290034
12194,4,2.298855
6135,2,2.299867
24215,8,2.302963
18048,6,2.303379
3075,1,2.30462
27248,9,2.305531
9171,3,2.306686
127,0,2.308458
24216,8,2.312817
12195,4,2.312872
128,0,2.314344
6136,2,2.315175
129,0,2.315261
9172,3,2.316733
15230,5,2.318379
24217,8,2.319696
21092,7,2.322184
27249,9,2.326371
12196,4,2.327736
21093,7,2.329129
24218,8,2.331231
12197,4,2.331244
24219,8,2.340167
18049,6,2.340346
27250,9,2.344497
6137,2,2.3457
27251,9,2.349904
18050,6,2.351884
15231,5,2.356522
18051,6,2.360553
15232,5,2.364356
12198,4,2.368026
130,0,2.369847
6138,2,2.375762
27252,9,2.37984
3076,1,2.382086
12199,4,2.384811
3077,1,2.385827
131,0,2.386003
15233,5,2.389787
18052,6,2.390135
18053,6,2.390615
27253,9,2.393359
15234,5,2.394154
9173,3,2.394487
15235,5,2.395295
21094,7,2.396401
3078,1,2.396612
15236,5,2.399889
3079,1,2.403016
12200,4,2.404945
12201,4,2.405505
21095,7,2.407978
6139,2,2.408288
15237,5,2.411788
132,0,2.415765
9174,3,2.41654
21096,7,2.421646
133,0,2.422821
3080,1,2.423985
18054,6,2.424594
18055,6,2.424759
9175,3,2.428171
21097,7,2.429676
3081,1,2.433287
9176,3,2.43459
18056,6,2.436117
12202,4,2.436455
12203,4,2.437512
27254,9,2.43848
9177,3,2.439177
24220,8,2.441706
15238,5,2.443405
18057,6,2.444566
24221,8,2.446268
18058,6,2.447078
3082,1,2.448089
6140,2,2.448568
27255,9,2.450213
6141,2,2.455958
134,0,2.456349
3083,1,2.459377
12204,4,2.465059
15239,5,2.465345
27256,9,2.467047
9178,3,2.47125
18059,6,2.475114
27257,9,2.47532
6142,2,2.475939
15240,5,2.482006
18060,6,2.482705
12205,4,2.489063
135,0,2.489174
21098,7,2.490825
136,0,2.491037
15241,5,2.493804
9179,3,2.495388
12206,4,2.49677
12207,4,2.49851
12208,4,2.502063
6143,2,2.50342
24222,8,2.504371
27258,9,2.510414
18061,6,2.51457
9180,3,2.515794
27259,9,2.515949
18062,6,2.518201
6144,2,2.521654
6145,2,2.524253
9181,3,2.532582
12209,4,2.534891
27260,9,2.536656
21099,7,2.536872
3084,1,2.537456
27261,9,2.5385
18063,6,2.539033
24223,8,2.54225
9182,3,2.54582
3085,1,2.547944
15242,5,2.551518
3086,1,2.555137
15243,5,2.559607
21100,7,2.562538
27262,9,2.566356
9183,3,2.567516
12210,4,2.570854
21101,7,2.572448
18064,6,2.574145
18065,6,2.577472
6146,2,2.586242
9184,3,2.595064
24224,8,2.596184
137,0,2.599669
3087,1,2.603508
24225,8,2.60784
21102,7,2.611094
3088,1,2.611179
21103,7,2.611181
138,0,2.61314
18066,6,2.613649
9185,3,2.613977
18067,6,2.616324
15244,5,2.616534
9186,3,2.620552
21104,7,2.622658
6147,2,2.628615
24226,8,2.632771
18068,6,2.634945
18069,6,2.634955
9187,3,2.635144
18070,6,2.637501
24227,8,2.638337
6148,2,2.639154
139,0,2.641096
27263,9,2.6458
140,0,2.64597
24228,8,2.646709
15245,5,2.647066
24229,8,2.650732
6149,2,2.652017
6150,2,2.661186
6151,2,2.664142
12211,4,2.664384
