req_id,client_id,send_time_rel
21781,9,0.284367
9669,4,0.284512
7231,3,0.286446
19331,8,0.287009
21782,9,0.291284
2381,1,0.292852
19332,8,0.296641
12143,5,0.298922
12144,5,0.300373
9670,4,0.301001
9671,4,0.302347
19333,8,0.304074
9672,4,0.313073
9673,4,0.317787
9674,4,0.322445
2382,1,0.324049
21783,9,0.327786
4800,2,0.328944
9675,4,0.330596
14406,6,0.33135
21784,9,0.334257
8,0,0.336958
7232,3,0.337673
9,0,0.33894
12145,5,0.338989
14407,6,0.34166
4801,2,0.347084
4802,2,0.347587
2383,1,0.350898
2384,1,0.350998
14408,6,0.351773
21785,9,0.354062
7233,3,0.355607
2385,1,0.356572
14409,6,0.359069
14410,6,0.362667
16839,7,0.364001
19334,8,0.364359
21786,9,0.364468
10,0,0.365104
2386,1,0.366079
11,0,0.366865
19335,8,0.372975
16840,7,0.377018
9676,4,0.381052
9677,4,0.381345
16841,7,0.382107
9678,4,0.386616
2387,1,0.389398
12146,5,0.389676
9679,4,0.39369
12,0,0.394091
12147,5,0.397623
4803,2,0.397929
19336,8,0.399424
19337,8,0.399725
16842,7,0.401863
21787,9,0.404154
2388,1,0.406453
14411,6,0.411891
16843,7,0.412837
7234,3,0.414837
16844,7,0.415536
16845,7,0.417637
9680,4,0.42192
4804,2,0.421967
16846,7,0.423271
12148,5,0.425311
19338,8,0.434563
9681,4,0.43516
13,0,0.437374
9682,4,0.440106
9683,4,0.444626
14,0,0.447046
16847,7,0.453139
16848,7,0.454392
19339,8,0.459717
21788,9,0.461058
9684,4,0.46107
4805,2,0.464192
12149,5,0.467438
19340,8,0.468892
4806,2,0.469612
14412,6,0.472915
21789,9,0.473922
4807,2,0.474728
15,0,0.477836
16849,7,0.478954
14413,6,0.479708
21790,9,0.481032
16,0,0.48168
17,0,0.48397
2389,1,0.48776
7235,3,0.488008
21791,9,0.489848
21792,9,0.490862
18,0,0.491849
21793,9,0.494345
12150,5,0.496658
21794,9,0.497957
7236,3,0.49818
9685,4,0.501378
21795,9,0.501802
19341,8,0.503828
16850,7,0.503985
7237,3,0.504722
21796,9,0.505427
16851,7,0.505711
19342,8,0.505885
14414,6,0.50705
21797,9,0.507095
7238,3,0.508615
16852,7,0.510084
7239,3,0.510408
2390,1,0.510655
21798,9,0.51184
12151,5,0.512264
9686,4,0.513958
19,0,0.514379
7240,3,0.518664
20,0,0.524704
14415,6,0.525982
9687,4,0.532566
16853,7,0.535429
12152,5,0.540939
12153,5,0.543766
12154,5,0.549684
2391,1,0.550176
19343,8,0.551262
2392,1,0.555392
21,0,0.555888
7241,3,0.556288
7242,3,0.558102
14416,6,0.558148
12155,5,0.558183
9688,4,0.558763
19344,8,0.559427
4808,2,0.559863
22,0,0.561478
4809,2,0.562738
16854,7,0.565133
4810,2,0.568216
16855,7,0.576763
9689,4,0.577993
9690,4,0.57877
12156,5,0.581202
4811,2,0.581675
21799,9,0.582871
19345,8,0.585104
4812,2,0.585217
14417,6,0.591183
21800,9,0.594857
19346,8,0.596402
19347,8,0.605217
23,0,0.607427
2393,1,0.607817
2394,1,0.608488
9691,4,0.608891
16856,7,0.60897
14418,6,0.612708
14419,6,0.614074
4813,2,0.618505
2395,1,0.62255
12157,5,0.62349
9692,4,0.625239
9693,4,0.627489
4814,2,0.629294
2396,1,0.630717
21801,9,0.633469
24,0,0.638104
14420,6,0.639605
12158,5,0.640281
14421,6,0.649418
9694,4,0.650809
25,0,0.654499
9695,4,0.654766
19348,8,0.656482
21802,9,0.664127
26,0,0.664926
14422,6,0.665101
9696,4,0.667015
16857,7,0.669062
2397,1,0.669617
7243,3,0.671507
16858,7,0.675677
27,0,0.676259
16859,7,0.676762
9697,4,0.676902
28,0,0.678186
2398,1,0.678401
19349,8,0.679409
7244,3,0.680916
16860,7,0.682055
29,0,0.682677
7245,3,0.684348
14423,6,0.684921
16861,7,0.686271
19350,8,0.687477
9698,4,0.689065
4815,2,0.690277
2399,1,0.692882
7246,3,0.699253
30,0,0.69981
16862,7,0.70134
4816,2,0.701697
2400,1,0.705775
19351,8,0.707195
19352,8,0.708776
31,0,0.709527
14424,6,0.709961
2401,1,0.710317
4817,2,0.711516
21803,9,0.713389
7247,3,0.713834
21804,9,0.714737
7248,3,0.717895
4818,2,0.722898
19353,8,0.724222
16863,7,0.726142
19354,8,0.732359
9699,4,0.73241
16864,7,0.735845
12159,5,0.736189
19355,8,0.737216
32,0,0.741132
21805,9,0.745854
7249,3,0.747306
9700,4,0.750395
14425,6,0.750961
12160,5,0.752964
7250,3,0.757151
33,0,0.758844
9701,4,0.762027
2402,1,0.762761
34,0,0.764793
9702,4,0.76615
14426,6,0.766398
9703,4,0.770406
21806,9,0.771802
21807,9,0.774302
35,0,0.77632
21808,9,0.776529
14427,6,0.781191
19356,8,0.784659
9704,4,0.787972
36,0,0.792359
4819,2,0.793342
9705,4,0.795137
19357,8,0.795757
7251,3,0.796016
9706,4,0.796311
2403,1,0.79723
2404,1,0.798273
14428,6,0.79948
37,0,0.800955
16865,7,0.801426
38,0,0.809002
12161,5,0.813831
2405,1,0.817203
21809,9,0.821681
16866,7,0.822064
19358,8,0.822505
19359,8,0.822534
16867,7,0.826835
39,0,0.830975
2406,1,0.831442
7252,3,0.83679
4820,2,0.837268
40,0,0.838399
16868,7,0.839302
12162,5,0.840005
2407,1,0.840594
21810,9,0.851835
19360,8,0.854739
2408,1,0.855971
4821,2,0.857258
7253,3,0.857341
2409,1,0.85739
12163,5,0.857428
9707,4,0.86588
16869,7,0.871206
41,0,0.871741
19361,8,0.872286
9708,4,0.872977
21811,9,0.874638
4822,2,0.876139
2410,1,0.879684
2411,1,0.880739
9709,4,0.884634
14429,6,0.887311
16870,7,0.889982
14430,6,0.892822
21812,9,0.8941
14431,6,0.902087
2412,1,0.903421
12164,5,0.905886
42,0,0.906513
19362,8,0.909027
9710,4,0.917627
16871,7,0.917803
7254,3,0.920382
14432,6,0.924583
12165,5,0.926591
7255,3,0.92691
7256,3,0.928147
43,0,0.933615
44,0,0.935441
19363,8,0.936461
7257,3,0.940309
19364,8,0.941859
7258,3,0.945281
4823,2,0.946157
9711,4,0.948202
7259,3,0.955302
2413,1,0.961075
14433,6,0.961947
45,0,0.963793
2414,1,0.964565
12166,5,0.965142
9712,4,0.966373
2415,1,0.967337
2416,1,0.978164
7260,3,0.981788
9713,4,0.989352
19365,8,0.990034
16872,7,0.991739
46,0,0.997651
19366,8,0.999885
12167,5,1.000635
14434,6,1.00182
4824,2,1.002593
12168,5,1.006904
4825,2,1.007049
4826,2,1.00752
16873,7,1.008718
2417,1,1.011131
7261,3,1.012014
7262,3,1.013888
7263,3,1.014056
4827,2,1.018843
16874,7,1.019952
47,0,1.025702
7264,3,1.026619
4828,2,1.030653
19367,8,1.030957
21813,9,1.031561
48,0,1.032703
21814,9,1.034318
19368,8,1.036156
21815,9,1.038029
4829,2,1.038295
12169,5,1.039606
49,0,1.040727
2418,1,1.043926
50,0,1.04487
21816,9,1.045456
19369,8,1.045887
21817,9,1.046074
7265,3,1.046492
2419,1,1.048173
2420,1,1.048336
9714,4,1.048966
51,0,1.053729
52,0,1.054258
53,0,1.058441
4830,2,1.059795
21818,9,1.060193
21819,9,1.061108
7266,3,1.062388
16875,7,1.066941
16876,7,1.072999
7267,3,1.074031
16877,7,1.076391
4831,2,1.079244
7268,3,1.087878
16878,7,1.090074
54,0,1.091318
21820,9,1.094025
7269,3,1.096003
21821,9,1.101242
19370,8,1.101639
7270,3,1.102744
7271,3,1.104734
21822,9,1.112144
14435,6,1.112895
19371,8,1.113044
16879,7,1.113189
21823,9,1.117036
12170,5,1.11855
16880,7,1.120852
7272,3,1.124367
14436,6,1.124392
14437,6,1.125237
16881,7,1.125347
4832,2,1.127658
16882,7,1.13265
9715,4,1.133814
12171,5,1.143822
14438,6,1.144168
2421,1,1.144441
12172,5,1.144521
19372,8,1.147716
7273,3,1.151495
21824,9,1.153339
4833,2,1.153988
4834,2,1.156459
19373,8,1.157421
16883,7,1.163039
16884,7,1.168953
9716,4,1.172186
2422,1,1.179152
4835,2,1.180909
21825,9,1.181081
7274,3,1.18162
7275,3,1.182933
9717,4,1.186297
12173,5,1.188272
19374,8,1.188579
21826,9,1.188892
55,0,1.191212
12174,5,1.193939
9718,4,1.194161
12175,5,1.194565
19375,8,1.194932
12176,5,1.196515
2423,1,1.202045
56,0,1.2053
19376,8,1.206387
4836,2,1.207919
14439,6,1.208852
57,0,1.212401
21827,9,1.213386
4837,2,1.216605
14440,6,1.216686
14441,6,1.219925
7276,3,1.220992
2424,1,1.221289
14442,6,1.221912
58,0,1.222345
16885,7,1.223329
9719,4,1.223584
21828,9,1.227082
14443,6,1.227214
9720,4,1.230201
4838,2,1.230716
59,0,1.231379
60,0,1.23462
19377,8,1.235965
9721,4,1.236434
9722,4,1.252711
2425,1,1.253641
19378,8,1.25379
4839,2,1.255092
19379,8,1.259055
61,0,1.261703
9723,4,1.263079
19380,8,1.267989
12177,5,1.269623
9724,4,1.270843
14444,6,1.272672
14445,6,1.273754
2426,1,1.277105
9725,4,1.278772
4840,2,1.27949
19381,8,1.285876
62,0,1.296099
16886,7,1.299258
14446,6,1.302939
12178,5,1.305421
9726,4,1.305767
12179,5,1.307685
16887,7,1.308816
7277,3,1.312809
7278,3,1.315679
16888,7,1.316009
2427,1,1.317786
21829,9,1.320402
16889,7,1.322575
16890,7,1.324682
12180,5,1.325536
21830,9,1.328981
63,0,1.333794
2428,1,1.336552
4841,2,1.337195
2429,1,1.337782
14447,6,1.337939
7279,3,1.339316
2430,1,1.340097
12181,5,1.342741
19382,8,1.344883
16891,7,1.347455
21831,9,1.350823
16892,7,1.350969
16893,7,1.355726
14448,6,1.357374
4842,2,1.35842
19383,8,1.36591
16894,7,1.368597
7280,3,1.36887
16895,7,1.370548
12182,5,1.375128
7281,3,1.375649
21832,9,1.377975
14449,6,1.382416
2431,1,1.382912
16896,7,1.385886
12183,5,1.388609
7282,3,1.391696
12184,5,1.393463
21833,9,1.393588
9727,4,1.396608
4843,2,1.398156
19384,8,1.404712
12185,5,1.405507
2432,1,1.406747
19385,8,1.407001
7283,3,1.409053
9728,4,1.410268
7284,3,1.414125
12186,5,1.416715
9729,4,1.419749
4844,2,1.421547
14450,6,1.423303
16897,7,1.423342
12187,5,1.423463
16898,7,1.428795
12188,5,1.429448
4845,2,1.42978
9730,4,1.436343
19386,8,1.440638
12189,5,1.443696
2433,1,1.444277
16899,7,1.44558
12190,5,1.448376
9731,4,1.449884
2434,1,1.452875
16900,7,1.466152
64,0,1.466541
4846,2,1.467134
9732,4,1.474995
12191,5,1.475255
9733,4,1.47574
16901,7,1.47649
14451,6,1.479115
4847,2,1.479867
21834,9,1.48151
7285,3,1.489376
21835,9,1.494224
2435,1,1.494487
2436,1,1.498911
12192,5,1.499763
21836,9,1.501182
16902,7,1.501849
7286,3,1.50426
16903,7,1.507435
7287,3,1.508996
21837,9,1.510022
16904,7,1.51319
21838,9,1.51327
9734,4,1.515699
65,0,1.519208
7288,3,1.522653
14452,6,1.527068
21839,9,1.53437
4848,2,1.534721
19387,8,1.535833
14453,6,1.536877
7289,3,1.538036
19388,8,1.546236
7290,3,1.546917
2437,1,1.550021
16905,7,1.550361
19389,8,1.552199
14454,6,1.553079
7291,3,1.553797
14455,6,1.554035
14456,6,1.554569
7292,3,1.555103
12193,5,1.557066
21840,9,1.55776
66,0,1.560329
2438,1,1.561726
14457,6,1.56519
9735,4,1.56737
67,0,1.586417
19390,8,1.589944
7293,3,1.592999
19391,8,1.596745
12194,5,1.598171
19392,8,1.598259
4849,2,1.599548
68,0,1.60123
69,0,1.602341
4850,2,1.60358
19393,8,1.616504
19394,8,1.622985
16906,7,1.623625
21841,9,1.62539
70,0,1.626256
7294,3,1.630612
12195,5,1.631263
14458,6,1.631633
4851,2,1.632119
2439,1,1.632725
12196,5,1.635559
71,0,1.641791
12197,5,1.641945
2440,1,1.642555
19395,8,1.642899
9736,4,1.643851
12198,5,1.650106
21842,9,1.655601
19396,8,1.660835
4852,2,1.661396
2441,1,1.665749
14459,6,1.667929
21843,9,1.66908
9737,4,1.675504
72,0,1.67949
7295,3,1.687835
9738,4,1.689417
4853,2,1.689876
19397,8,1.69137
19398,8,1.692824
19399,8,1.694096
4854,2,1.696949
16907,7,1.703825
14460,6,1.704083
4855,2,1.70647
19400,8,1.708703
21844,9,1.710501
4856,2,1.711793
7296,3,1.712437
12199,5,1.715836
12200,5,1.718124
21845,9,1.726715
21846,9,1.727813
14461,6,1.727958
9739,4,1.728552
73,0,1.73019
4857,2,1.731733
7297,3,1.734311
74,0,1.738492
75,0,1.739735
14462,6,1.741516
12201,5,1.741521
4858,2,1.743699
7298,3,1.745389
4859,2,1.745561
4860,2,1.747284
14463,6,1.751359
14464,6,1.752127
4861,2,1.753568
19401,8,1.7584
19402,8,1.75906
21847,9,1.759923
2442,1,1.760253
12202,5,1.761843
76,0,1.762856
16908,7,1.766472
7299,3,1.771313
9740,4,1.777828
2443,1,1.780065
21848,9,1.78253
14465,6,1.788198
19403,8,1.795134
14466,6,1.803011
14467,6,1.805282
7300,3,1.806326
4862,2,1.811454
21849,9,1.812675
12203,5,1.814649
16909,7,1.816579
9741,4,1.817264
19404,8,1.821307
16910,7,1.82478
77,0,1.826691
21850,9,1.8296
16911,7,1.833923
9742,4,1.834627
4863,2,1.835953
12204,5,1.837045
12205,5,1.83743
12206,5,1.837892
7301,3,1.83853
12207,5,1.838852
78,0,1.847218
9743,4,1.847235
9744,4,1.84733
14468,6,1.847598
7302,3,1.849696
21851,9,1.850604
16912,7,1.850738
14469,6,1.856454
9745,4,1.858202
16913,7,1.858385
19405,8,1.864842
7303,3,1.866406
21852,9,1.867973
7304,3,1.871338
4864,2,1.872231
4865,2,1.87388
7305,3,1.879416
16914,7,1.879546
2444,1,1.888378
16915,7,1.892658
16916,7,1.896257
9746,4,1.898463
21853,9,1.900402
79,0,1.900492
12208,5,1.900606
4866,2,1.900806
2445,1,1.905922
9747,4,1.906756
9748,4,1.907258
7306,3,1.909793
19406,8,1.91012
14470,6,1.916243
80,0,1.919317
14471,6,1.91972
21854,9,1.919904
7307,3,1.920983
14472,6,1.922295
7308,3,1.923636
16917,7,1.925295
2446,1,1.93194
21855,9,1.939497
12209,5,1.94259
4867,2,1.944074
12210,5,1.949371
21856,9,1.95089
81,0,1.952167
14473,6,1.953119
16918,7,1.956453
19407,8,1.958325
82,0,1.959386
16919,7,1.961958
83,0,1.962747
84,0,1.966309
85,0,1.969251
86,0,1.970618
9749,4,1.971712
21857,9,1.97226
2447,1,1.974408
19408,8,1.97711
7309,3,1.979516
7310,3,1.979517
19409,8,1.982449
16920,7,1.984803
16921,7,1.985846
19410,8,1.989146
9750,4,1.990163
19411,8,1.990362
12211,5,1.990633
12212,5,1.993274
14474,6,1.997307
16922,7,1.998926
4868,2,2.000787
7311,3,2.001271
21858,9,2.001782
19412,8,2.003676
14475,6,2.006692
21859,9,2.007133
4869,2,2.008357
4870,2,2.008771
7312,3,2.012197
87,0,2.013533
9751,4,2.016356
16923,7,2.017953
16924,7,2.018756
12213,5,2.020464
4871,2,2.022862
2448,1,2.023448
88,0,2.024748
21860,9,2.026149
16925,7,2.027735
16926,7,2.029087
4872,2,2.034142
89,0,2.034401
4873,2,2.043913
9752,4,2.045118
19413,8,2.05134
2449,1,2.051383
7313,3,2.053766
21861,9,2.05492
4874,2,2.055632
4875,2,2.056878
90,0,2.057775
21862,9,2.057971
19414,8,2.06087
16927,7,2.061063
91,0,2.062457
12214,5,2.067859
16928,7,2.067862
4876,2,2.070989
9753,4,2.072272
9754,4,2.075068
14476,6,2.076299
19415,8,2.078597
2450,1,2.079913
16929,7,2.080799
9755,4,2.084376
21863,9,2.086233
21864,9,2.087785
7314,3,2.089147
2451,1,2.090104
16930,7,2.090831
7315,3,2.093115
9756,4,2.095974
14477,6,2.096012
9757,4,2.097618
4877,2,2.103745
14478,6,2.106168
92,0,2.110414
14479,6,2.113007
21865,9,2.117686
9758,4,2.120533
4878,2,2.121682
21866,9,2.127408
9759,4,2.128351
12215,5,2.132081
14480,6,2.132163
2452,1,2.132633
12216,5,2.138789
9760,4,2.142074
93,0,2.142713
7316,3,2.14433
4879,2,2.145301
21867,9,2.145383
2453,1,2.147269
16931,7,2.148919
94,0,2.150944
14481,6,2.153605
95,0,2.155959
16932,7,2.158475
21868,9,2.16096
12217,5,2.163296
9761,4,2.166854
16933,7,2.168161
21869,9,2.168769
19416,8,2.168936
96,0,2.169235
21870,9,2.173215
19417,8,2.174317
97,0,2.176855
98,0,2.178749
2454,1,2.187745
9762,4,2.190953
99,0,2.191338
2455,1,2.193081
12218,5,2.194741
16934,7,2.195587
7317,3,2.196825
16935,7,2.200262
16936,7,2.201009
7318,3,2.202619
7319,3,2.206242
16937,7,2.206673
9763,4,2.210473
9764,4,2.211013
2456,1,2.219952
4880,2,2.220077
4881,2,2.225316
21871,9,2.237789
21872,9,2.23878
14482,6,2.247485
100,0,2.247635
2457,1,2.248615
14483,6,2.248821
12219,5,2.248989
16938,7,2.249109
9765,4,2.252305
4882,2,2.253555
19418,8,2.254915
21873,9,2.258996
9766,4,2.259358
19419,8,2.260497
14484,6,2.260935
4883,2,2.262832
21874,9,2.264112
2458,1,2.267239
7320,3,2.269982
19420,8,2.271248
101,0,2.272856
4884,2,2.274708
2459,1,2.275257
9767,4,2.278851
14485,6,2.281532
12220,5,2.282062
16939,7,2.282701
12221,5,2.284189
9768,4,2.286291
2460,1,2.286509
4885,2,2.286563
19421,8,2.287429
16940,7,2.288233
12222,5,2.29433
14486,6,2.295118
2461,1,2.295605
21875,9,2.296447
9769,4,2.298811
7321,3,2.299105
12223,5,2.303683
21876,9,2.303787
2462,1,2.303931
21877,9,2.30937
21878,9,2.309469
19422,8,2.322735
14487,6,2.324521
9770,4,2.324643
19423,8,2.324944
19424,8,2.327268
16941,7,2.328347
9771,4,2.328811
19425,8,2.329186
9772,4,2.337926
9773,4,2.34179
14488,6,2.344694
102,0,2.349916
2463,1,2.356171
14489,6,2.360639
14490,6,2.368915
7322,3,2.369416
21879,9,2.372178
4886,2,2.375796
14491,6,2.377927
19426,8,2.379865
12224,5,2.37991
21880,9,2.388311
14492,6,2.390808
7323,3,2.393474
16942,7,2.395881
4887,2,2.399962
9774,4,2.400806
103,0,2.401077
19427,8,2.401158
4888,2,2.404185
7324,3,2.404908
12225,5,2.405642
9775,4,2.407429
12226,5,2.417976
2464,1,2.425183
104,0,2.429024
4889,2,2.431435
7325,3,2.433212
19428,8,2.448168
12227,5,2.448532
19429,8,2.448766
4890,2,2.452009
4891,2,2.455924
16943,7,2.460384
7326,3,2.461437
2465,1,2.461565
19430,8,2.461906
4892,2,2.471888
105,0,2.475289
7327,3,2.475776
14493,6,2.476082
4893,2,2.478369
12228,5,2.48054
19431,8,2.483547
7328,3,2.486069
2466,1,2.487286
7329,3,2.489394
19432,8,2.490304
2467,1,2.493108
106,0,2.493463
19433,8,2.496599
7330,3,2.496787
9776,4,2.49722
19434,8,2.49789
7331,3,2.500931
12229,5,2.502398
21881,9,2.504936
14494,6,2.505104
14495,6,2.506539
9777,4,2.508901
2468,1,2.509333
12230,5,2.50965
19435,8,2.513739
9778,4,2.513786
19436,8,2.515915
21882,9,2.51698
14496,6,2.518928
4894,2,2.519229
16944,7,2.519427
107,0,2.520159
21883,9,2.520498
19437,8,2.520636
4895,2,2.521093
21884,9,2.524265
14497,6,2.524705
7332,3,2.526327
21885,9,2.528533
108,0,2.529664
14498,6,2.532763
16945,7,2.534376
21886,9,2.534873
109,0,2.535141
19438,8,2.537943
19439,8,2.543247
19440,8,2.548307
21887,9,2.550489
19441,8,2.551282
21888,9,2.554584
7333,3,2.562589
7334,3,2.567159
21889,9,2.567251
4896,2,2.567315
9779,4,2.575568
16946,7,2.577489
12231,5,2.578657
19442,8,2.57947
9780,4,2.583243
16947,7,2.584053
19443,8,2.586241
21890,9,2.587815
16948,7,2.588584
110,0,2.588764
12232,5,2.590138
111,0,2.592271
112,0,2.596969
14499,6,2.600265
113,0,2.604725
7335,3,2.60551
14500,6,2.606478
19444,8,2.609698
19445,8,2.612375
4897,2,2.613846
9781,4,2.617617
14501,6,2.620871
4898,2,2.620873
14502,6,2.621747
19446,8,2.624476
19447,8,2.62813
114,0,2.628912
14503,6,2.63146
2469,1,2.63447
115,0,2.639258
14504,6,2.640928
19448,8,2.642838
4899,2,2.644304
19449,8,2.650692
116,0,2.65637
12233,5,2.665876
9782,4,2.666325
2470,1,2.668284
7336,3,2.675528
16949,7,2.680639
2471,1,2.681652
16950,7,2.681657
19450,8,2.682765
4900,2,2.684767
9783,4,2.685685
14505,6,2.68964
19451,8,2.69404
14506,6,2.702082
19452,8,2.706891
21891,9,2.70702
117,0,2.710365
19453,8,2.711377
2472,1,2.712451
16951,7,2.715354
7337,3,2.716504
19454,8,2.719441
19455,8,2.720755
7338,3,2.724882
12234,5,2.72975
19456,8,2.731449
2473,1,2.738503
12235,5,2.740171
19457,8,2.746086
118,0,2.748908
14507,6,2.752205
21892,9,2.757941
4901,2,2.760813
7339,3,2.770613
4902,2,2.777246
119,0,2.778189
2474,1,2.778554
19458,8,2.780461
16952,7,2.780679
14508,6,2.782262
120,0,2.782463
21893,9,2.785559
7340,3,2.787111
4903,2,2.787455
16953,7,2.789423
21894,9,2.790605
14509,6,2.793334
21895,9,2.794743
7341,3,2.795613
16954,7,2.800463
16955,7,2.801224
16956,7,2.806515
4904,2,2.809779
9784,4,2.810979
19459,8,2.811166
121,0,2.812198
14510,6,2.81269
9785,4,2.814104
21896,9,2.815307
4905,2,2.815371
9786,4,2.818689
7342,3,2.819113
9787,4,2.822714
122,0,2.82356
14511,6,2.826348
123,0,2.826654
2475,1,2.827389
19460,8,2.828633
19461,8,2.829666
19462,8,2.830258
21897,9,2.831637
9788,4,2.832341
21898,9,2.833372
12236,5,2.836471
124,0,2.83664
9789,4,2.836695
12237,5,2.836714
7343,3,2.837675
125,0,2.838404
14512,6,2.840949
16957,7,2.841363
12238,5,2.844603
21899,9,2.845017
4906,2,2.846056
16958,7,2.846582
12239,5,2.847264
4907,2,2.851818
14513,6,2.852564
126,0,2.861281
9790,4,2.862265
21900,9,2.862543
9791,4,2.873569
4908,2,2.874833
19463,8,2.878703
14514,6,2.879223
2476,1,2.880776
21901,9,2.881914
7344,3,2.883357
127,0,2.885573
19464,8,2.891021
9792,4,2.89109
128,0,2.89293
4909,2,2.893969
129,0,2.894076
7345,3,2.895917
12240,5,2.897974
19465,8,2.899619
16959,7,2.90273
21902,9,2.907964
9793,4,2.90967
16960,7,2.911411
19466,8,2.914038
9794,4,2.914055
19467,8,2.925209
14515,6,2.925433
21903,9,2.930622
4910,2,2.932125
21904,9,2.937381
14516,6,2.939855
12241,5,2.945652
14517,6,2.950692
12242,5,2.955445
9795,4,2.960032
130,0,2.962309
4911,2,2.969702
21905,9,2.974799
2477,1,2.977607
9796,4,2.981013
2478,1,2.982283
131,0,2.982504
12243,5,2.987233
14518,6,2.987669
14519,6,2.988268
21906,9,2.991699
12244,5,2.992692
7346,3,2.993108
12245,5,2.994119
16961,7,2.995502
2479,1,2.995764
12246,5,2.999861
2480,1,3.00377
9797,4,3.006182
9798,4,3.006882
16962,7,3.009973
4912,2,3.01036
12247,5,3.014736
132,0,3.019706
7347,3,3.020675
16963,7,3.027058
133,0,3.028526
2481,1,3.029981
14520,6,3.030742
14521,6,3.030948
7348,3,3.035214
16964,7,3.037095
2482,1,3.041608
7349,3,3.043238
14522,6,3.045147
9799,4,3.045569
9800,4,3.04689
21907,9,3.0481
7350,3,3.048971
19468,8,3.052132
12248,5,3.054256
14523,6,3.055708
19469,8,3.057835
14524,6,3.058848
2483,1,3.060111
4913,2,3.06071
21908,9,3.062767
4914,2,3.069947
134,0,3.070436
2484,1,3.074221
9801,4,3.081323
12249,5,3.081681
21909,9,3.083809
7351,3,3.089063
14525,6,3.093893
21910,9,3.09415
4915,2,3.094924
12250,5,3.102508
14526,6,3.103382
9802,4,3.111329
135,0,3.111468
16965,7,3.113531
136,0,3.113796
12251,5,3.117255
7352,3,3.119235
9803,4,3.120962
9804,4,3.123137
9805,4,3.127579
4916,2,3.129275
19470,8,3.130464
21911,9,3.138017
14527,6,3.143212
7353,3,3.144742
21912,9,3.144936
14528,6,3.147751
4917,2,3.152067
4918,2,3.155316
7354,3,3.165727
9806,4,3.168613
21913,9,3.17082
16966,7,3.17109
2485,1,3.171821
21914,9,3.173125
14529,6,3.173791
19471,8,3.177813
7355,3,3.182276
2486,1,3.18493
12252,5,3.189398
2487,1,3.193921
12253,5,3.199508
16967,7,3.203172
21915,9,3.207946
7356,3,3.209395
9807,4,3.213568
16968,7,3.21556
14530,6,3.217681
14531,6,3.22184
4919,2,3.232802
7357,3,3.24383
19472,8,3.24523
137,0,3.249586
2488,1,3.254386
19473,8,3.2598
16969,7,3.263868
2489,1,3.263974
16970,7,3.263976
138,0,3.266426
14532,6,3.267062
7358,3,3.267472
14533,6,3.270405
12254,5,3.270668
7359,3,3.27569
16971,7,3.278322
4920,2,3.285769
19474,8,3.290964
14534,6,3.293681
14535,6,3.293694
7360,3,3.29393
14536,6,3.296876
19475,8,3.297922
4921,2,3.298942
139,0,3.30137
21916,9,3.30725
140,0,3.307462
19476,8,3.308387
12255,5,3.308833
19477,8,3.313415
4922,2,3.315021
4923,2,3.326483
4924,2,3.330177
9808,4,3.33048
