req_id,task,send_time_rel
384,eclfore,1.2005628448835899
385,eclfore,1.2023665055751152
386,exchangefore,1.2030732126671388
387,diasbp,1.2068154973476068
388,eclfore,1.2095525769796318
389,weatherfore,1.2101188544234467
390,diasbp,1.2134848745668447
391,diasbp,1.2145073665243102
392,diasbp,1.2145715964493802
393,weatherfore,1.2170062004996165
394,weatherfore,1.2179415380088634
395,sysbp,1.2217380051532962
396,ecgclass,1.2222709192551016
397,eclfore,1.2241783447670453
398,gestureclass,1.2285247853976633
399,heartrate,1.2356021033815519
400,etth1fore,1.239944108852761
401,etth1fore,1.2449249688939426
402,etth1fore,1.2462856551240862
403,gestureclass,1.2485223057085946
404,gestureclass,1.2499708174176662
405,exchangefore,1.2533377520009132
406,etth1fore,1.2611029297024847
407,exchangefore,1.2620340588110337
408,gestureclass,1.2629069473102819
409,sysbp,1.2689380935093886
410,sysbp,1.272341445802997
411,weatherfore,1.2833089595643923
412,exchangefore,1.2865067138987956
413,gestureclass,1.2960024620721147
414,trafficfore,1.3017339077249308
415,weatherfore,1.3108873377719428
416,trafficfore,1.3137179348811199
417,ecgclass,1.3150478430519192
418,etth1fore,1.3159780015272449
419,weatherfore,1.3167135786853912
420,etth1fore,1.3276890704005506
421,ecgclass,1.3295241937558688
422,gestureclass,1.332715636099508
423,heartrate,1.335534318218718
424,gestureclass,1.3437869136552796
425,etth1fore,1.3497845404761455
426,eclfore,1.3527981155927986
427,heartrate,1.3575055737245287
428,weatherfore,1.3600592099786957
429,etth1fore,1.360246209907546
430,weatherfore,1.3648954522430832
431,sysbp,1.3666046389423865
432,trafficfore,1.366985209514312
433,ecgclass,1.3671930188407135
434,heartrate,1.3714695859909942
435,gestureclass,1.3753580246999952
436,heartrate,1.3773708662697306
437,ecgclass,1.3836479810891158
438,etth1fore,1.3897744416396491
439,sysbp,1.3939336921185026
440,weatherfore,1.3958432018363205
441,sysbp,1.3994726977591854
442,sysbp,1.4043328150216245
443,ecgclass,1.4084771460646992
444,trafficfore,1.4094614100942
445,diasbp,1.4095137540002756
446,weatherfore,1.412566701801829
447,diasbp,1.4135452736076886
448,diasbp,1.4136868888730874
449,weatherfore,1.4138889151657417
450,etth1fore,1.4139176585043496
451,trafficfore,1.415905499438811
452,etth1fore,1.4176893324092623
453,weatherfore,1.4258387332653335
454,ecgclass,1.430386382005462
455,ecgclass,1.4311708848900315
456,weatherfore,1.4334692902728976
457,sysbp,1.4371847357817853
458,heartrate,1.4399328904008974
459,gestureclass,1.441611945395894
460,gestureclass,1.450660412501468
461,heartrate,1.4647421294812482
462,exchangefore,1.4676104808581227
463,trafficfore,1.4714098060481813
464,gestureclass,1.4741050865497902
465,weatherfore,1.4801208171490048
466,ecgclass,1.4840508239102235
467,ecgclass,1.4879004955061739
468,gestureclass,1.492466913724094
469,eclfore,1.4927982949400025
470,ecgclass,1.4976927905971262
471,trafficfore,1.5031338540933783
472,diasbp,1.5060216842663037
473,heartrate,1.5066306104390224
474,weatherfore,1.5104515454009357
475,exchangefore,1.5127797722913232
476,heartrate,1.5172681141413686
477,etth1fore,1.5182110243346487
478,exchangefore,1.5212349752203644
479,etth1fore,1.5213303190396983
480,ecgclass,1.5263708975110806
481,ecgclass,1.5270905423318732
482,ecgclass,1.532834408518496
483,heartrate,1.5355855682995068
484,sysbp,1.5368740791376938
485,gestureclass,1.5382043591854957
486,gestureclass,1.5402580150742555
487,ecgclass,1.5441697502894332
488,eclfore,1.5510914795199746
489,weatherfore,1.5694725097552227
490,etth1fore,1.5734012829030473
491,gestureclass,1.5754292121972173
492,weatherfore,1.5767660172453082
493,exchangefore,1.580539254280527
494,heartrate,1.5842178191852718
495,etth1fore,1.589079348170382
496,etth1fore,1.594452364023986
497,diasbp,1.5964948236476453
498,trafficfore,1.5993562509672672
499,etth1fore,1.6060786734858183
500,exchangefore,1.6151028208848344
501,weatherfore,1.6164643752302978
502,ecgclass,1.620131882938471
503,weatherfore,1.6253855987549866
504,trafficfore,1.6272900035105387
505,sysbp,1.6275729671006556
506,gestureclass,1.6288622194600395
507,heartrate,1.6305459326657306
508,heartrate,1.6388645978050074
509,etth1fore,1.6410171168982566
510,ecgclass,1.6414558108223438
511,exchangefore,1.642437335222706
512,ecgclass,1.6426833553227014
513,etth1fore,1.6443830971908788
514,gestureclass,1.6453430521548806
515,diasbp,1.6465511932637313
516,heartrate,1.6505376669026515
517,weatherfore,1.6552276671350048
518,diasbp,1.658935622718724
519,weatherfore,1.6600362844537033
520,heartrate,1.6616606896606378
521,sysbp,1.6619456254879292
522,ecgclass,1.6634160372020037
523,heartrate,1.6651633379999011
524,exchangefore,1.6689470022183985
525,ecgclass,1.6690151647072635
526,trafficfore,1.673130549009079
527,ecgclass,1.6811366633079519
528,exchangefore,1.6817394422712344
529,trafficfore,1.6829025627180645
530,eclfore,1.6845915419152673
531,exchangefore,1.6876800243146068
532,heartrate,1.6881993773404076
533,exchangefore,1.6928826766672491
534,etth1fore,1.6967331122695524
535,sysbp,1.6973941317643857
536,heartrate,1.7033986506907393
537,ecgclass,1.7034988265935147
538,diasbp,1.7111949934800526
539,diasbp,1.7112715736786328
540,diasbp,1.7139447120539733
541,ecgclass,1.7142985836194173
542,trafficfore,1.7153380797059552
543,weatherfore,1.7163369685386478
544,etth1fore,1.7274384344087035
545,weatherfore,1.7285250306306712
546,exchangefore,1.728813162781909
547,diasbp,1.7322553424257017
548,gestureclass,1.734197778144521
549,etth1fore,1.7361184557219123
550,etth1fore,1.7377708968682797
551,eclfore,1.7430470686482038
552,weatherfore,1.7448326312533686
553,weatherfore,1.7498076968868739
554,diasbp,1.7513270414840136
555,exchangefore,1.7529851657905087
556,sysbp,1.75416116637153
557,trafficfore,1.7574617295789952
558,diasbp,1.7586997041887458
559,trafficfore,1.7645556688403468
560,etth1fore,1.7718229846490885
561,trafficfore,1.7731100788099414
562,eclfore,1.7745537437375487
563,diasbp,1.7757455166112661
564,sysbp,1.7766273220661206
565,trafficfore,1.777490224513857
566,diasbp,1.7828426188917874
567,etth1fore,1.7835788122614256
568,weatherfore,1.7925100430748855
569,sysbp,1.799579229929959
570,etth1fore,1.801861710045907
571,etth1fore,1.812534142963505
572,ecgclass,1.8138834193799662
573,ecgclass,1.8143093916378878
574,diasbp,1.8166062350030074
575,diasbp,1.8182905733083587
576,sysbp,1.8226280927970095
577,diasbp,1.8240183849780311
578,weatherfore,1.8245738493164025
579,gestureclass,1.8261599830128634
580,diasbp,1.8311978744395168
581,heartrate,1.8325953561103931
582,trafficfore,1.8333240685546166
583,etth1fore,1.8365561220620383
584,exchangefore,1.8388707916568252
585,sysbp,1.8404744213222035
586,trafficfore,1.8409601105956168
587,ecgclass,1.8445011266809297
588,heartrate,1.8452206423766015
589,etth1fore,1.849010257225144
590,heartrate,1.864161660856203
591,heartrate,1.8670748202751564
592,sysbp,1.8685840250692747
593,ecgclass,1.8692322338693128
594,exchangefore,1.8695630731559054
595,ecgclass,1.8696176009363317
596,gestureclass,1.869713408704219
597,gestureclass,1.871506121989648
598,weatherfore,1.8717076760237088
599,trafficfore,1.8723395207388867
600,ecgclass,1.8780772774423429
601,exchangefore,1.881323528207963
602,trafficfore,1.882741867181982
603,diasbp,1.8831116526047271
604,etth1fore,1.8857897801765553
605,sysbp,1.8901697215635334
606,diasbp,1.8910098240215876
607,gestureclass,1.891315478343852
608,gestureclass,1.8922667096777606
609,diasbp,1.8945330212169824
610,weatherfore,1.899103217848205
611,weatherfore,1.9013488774490335
612,heartrate,1.9015742411584318
613,ecgclass,1.9076131489935966
614,ecgclass,1.9098431503989692
615,etth1fore,1.9153317382154134
616,heartrate,1.915476775656726
617,diasbp,1.9158077020998454
618,gestureclass,1.921911445274853
619,heartrate,1.9228791056103351
620,etth1fore,1.9275802779665796
621,heartrate,1.929233386124491
622,ecgclass,1.9419599373517034
623,diasbp,1.9447936633541927
624,diasbp,1.948377832994414
625,gestureclass,1.9489840995609786
626,eclfore,1.9490342263344007
627,sysbp,1.9499895359382382
628,sysbp,1.9506717575097698
629,trafficfore,1.9553902546421764
630,gestureclass,1.956144120194059
631,etth1fore,1.9575932818280781
632,weatherfore,1.9599505008149543
633,etth1fore,1.9602057176345642
634,diasbp,1.963907116940338
635,sysbp,1.9657975651592938
636,trafficfore,1.9682489508972747
637,etth1fore,1.9702529919375225
638,gestureclass,1.9775405181051733
639,etth1fore,1.9853315833122855
640,sysbp,1.9864061117634124
641,sysbp,1.9961397035739439
642,heartrate,1.9986177885871748
643,trafficfore,2.000403136920142
644,diasbp,2.0021479338093724
645,ecgclass,2.004200202740928
646,ecgclass,2.0080959636499904
647,eclfore,2.009974659048048
648,sysbp,2.0114770447718753
649,exchangefore,2.014686529272061
650,trafficfore,2.0153340252129253
651,weatherfore,2.015580374840983
652,exchangefore,2.0175924803137617
653,heartrate,2.0181214742454245
654,exchangefore,2.0297568509771096
655,heartrate,2.0344637342717187
656,ecgclass,2.0356368127470774
657,exchangefore,2.037294339942819
658,trafficfore,2.0389007023169747
659,etth1fore,2.0402863606405623
660,eclfore,2.040982637294002
661,gestureclass,2.0421883144922384
662,diasbp,2.043488891621364
663,exchangefore,2.0455299925707187
664,diasbp,2.051762188442779
665,eclfore,2.0555070038280436
666,eclfore,2.05658476673321
667,diasbp,2.0596700861265744
668,heartrate,2.0604704601845176
669,gestureclass,2.060732775553459
670,sysbp,2.0664498302598804
671,ecgclass,2.074095124433668
672,etth1fore,2.084078994022043
673,eclfore,2.0852625370267903
674,sysbp,2.0927717474136083
675,weatherfore,2.0953047595635503
676,ecgclass,2.098306468901436
677,sysbp,2.0998998400906523
678,exchangefore,2.1007644378217414
679,gestureclass,2.10239586347438
680,exchangefore,2.103183896886591
681,gestureclass,2.1063056262721878
682,diasbp,2.1075655751586004
683,gestureclass,2.1081025824718553
684,exchangefore,2.108442871146787
685,diasbp,2.111283364208671
686,eclfore,2.112877573013683
687,trafficfore,2.114367027143471
688,weatherfore,2.1164534078325596
689,exchangefore,2.1168569808723676
690,sysbp,2.1180518460371878
691,diasbp,2.1258451714590634
692,etth1fore,2.131966544493353
693,eclfore,2.149273094897449
694,heartrate,2.1537203789307386
695,etth1fore,2.155359208060147
696,diasbp,2.155379343062849
697,etth1fore,2.156449833529229
698,sysbp,2.1571845401922722
699,gestureclass,2.15912950656602
700,diasbp,2.165049122837594
701,etth1fore,2.1651167444619133
702,weatherfore,2.1683727518356237
703,diasbp,2.1701582771357986
704,exchangefore,2.1711397197220648
705,diasbp,2.1723111549552474
706,weatherfore,2.1723323960126617
707,trafficfore,2.1766913062888773
708,trafficfore,2.1798586712232777
709,exchangefore,2.1800662483100743
710,gestureclass,2.181181819557618
711,eclfore,2.1827295461661027
712,trafficfore,2.1871654229587874
713,gestureclass,2.1889484019822616
714,trafficfore,2.189914145236358
715,weatherfore,2.1911325473336536
716,sysbp,2.192506008909672
717,ecgclass,2.1934784332257165
718,trafficfore,2.2158560355325934
719,gestureclass,2.2329540068291918
720,exchangefore,2.2418634415370917
721,heartrate,2.252273310851575
722,heartrate,2.2546150515390777
723,exchangefore,2.2563178712321923
724,exchangefore,2.2563340383104182
725,etth1fore,2.257205240003343
726,diasbp,2.263433547089217
727,trafficfore,2.2679714391950876
728,gestureclass,2.2691245341292645
729,weatherfore,2.271398414813797
730,weatherfore,2.2730366734538867
731,eclfore,2.2736933259991403
732,ecgclass,2.2744288539106665
733,exchangefore,2.2763490480609083
734,diasbp,2.2769751511233163
735,eclfore,2.284100270823206
736,eclfore,2.289117177104684
737,gestureclass,2.290092815384662
738,etth1fore,2.2919964687838865
739,ecgclass,2.292163283296146
740,heartrate,2.296099831362165
741,exchangefore,2.2970148367901104
742,eclfore,2.3004015322736135
743,etth1fore,2.3024083586423307
744,diasbp,2.303702793419693
745,diasbp,2.310744503893628
746,diasbp,2.311229406322999
747,sysbp,2.3115853190473925
748,ecgclass,2.3121234524349163
749,weatherfore,2.3187153806567187
750,exchangefore,2.324040584586068
751,diasbp,2.3256036043777804
752,sysbp,2.327517409487721
753,sysbp,2.3299532528592075
754,ecgclass,2.3321232705493116
755,etth1fore,2.335662926738978
756,weatherfore,2.3388817058377533
757,diasbp,2.3429364311511653
758,gestureclass,2.3435520310143056
759,ecgclass,2.344025083824399
760,eclfore,2.3440638518752723
761,trafficfore,2.346898469978915
762,exchangefore,2.348194660555668
763,eclfore,2.3500027257640843
764,sysbp,2.3522849434803175
765,etth1fore,2.35418479317002
766,heartrate,2.3611796968873966
767,heartrate,2.3664274807506436
768,eclfore,2.3713854434681267
769,weatherfore,2.3724025786342517
770,sysbp,2.374647408822333
771,exchangefore,2.3774803361106467
772,etth1fore,2.381401822291537
773,heartrate,2.386482557519509
774,gestureclass,2.387579600176935
775,eclfore,2.3992546391820633
776,weatherfore,2.4013662459217016
777,ecgclass,2.4063631156930714
778,eclfore,2.4078464895214218
779,trafficfore,2.411851063138921
780,trafficfore,2.4202853187287072
781,eclfore,2.438245841564421
782,ecgclass,2.4383567822118666
783,ecgclass,2.438476927334798
784,diasbp,2.4409646129791334
785,ecgclass,2.4420868732009255
786,ecgclass,2.4435051567863044
787,diasbp,2.4437987574919635
788,weatherfore,2.4441316187379947
789,eclfore,2.445455311059509
790,trafficfore,2.446648284427514
791,sysbp,2.4484616585148333
792,sysbp,2.450538786670943
793,heartrate,2.453118811724855
794,diasbp,2.4555025327121474
795,diasbp,2.4567906025599435
796,gestureclass,2.461409863773519
797,gestureclass,2.4615507450727097
798,gestureclass,2.4622034900430503
799,weatherfore,2.465793170494879
800,gestureclass,2.4674566266612605
801,gestureclass,2.478513061617871
802,ecgclass,2.482688345562073
803,eclfore,2.4833477922913736
804,sysbp,2.4853326153544866
805,trafficfore,2.4885553100388837
806,ecgclass,2.495318296785944
807,ecgclass,2.5002636041492066
808,trafficfore,2.501065494134286
809,ecgclass,2.507129694334006
810,trafficfore,2.509622532993263
811,weatherfore,2.527732443144083
812,gestureclass,2.5282539350391877
813,etth1fore,2.5390120025519307
814,exchangefore,2.5430932482462376
815,exchangefore,2.547324291758895
816,exchangefore,2.54793117544022
817,etth1fore,2.5489684779500874
818,ecgclass,2.553458097376019
819,gestureclass,2.5616901353538317
820,gestureclass,2.5629478589937262
821,etth1fore,2.5649054020952673
822,diasbp,2.5666546299452198
823,sysbp,2.5695778653561163
824,ecgclass,2.5700024343156014
825,diasbp,2.571831685143292
826,ecgclass,2.5733315711869245
827,sysbp,2.581895194185238
828,ecgclass,2.5827758019145874
829,gestureclass,2.585346948949222
830,eclfore,2.5856013366336574
831,gestureclass,2.589928380134573
832,etth1fore,2.5907130472608864
833,weatherfore,2.591833997208834
834,sysbp,2.5919063551369974
835,etth1fore,2.5937415992365165
836,heartrate,2.595660320828323
837,gestureclass,2.6043012416661155
838,eclfore,2.6124228944025085
839,trafficfore,2.6157319881981413
840,gestureclass,2.620702117354744
841,diasbp,2.623236144176008
842,sysbp,2.629606946688445
843,heartrate,2.631945631726344
844,diasbp,2.634430743583122
845,weatherfore,2.6378803434850204
846,eclfore,2.6390129816281935
847,etth1fore,2.641788183575521
848,diasbp,2.6464898424371746
849,exchangefore,2.6620084983197256
850,diasbp,2.6676597839570686
851,weatherfore,2.674318685844556
852,heartrate,2.6758749047762334
853,exchangefore,2.677132786416922
