req_id,client_id,send_time_rel
3655,6,2.23259
3090,5,2.232734
2466,4,2.235053
4910,8,2.237708
1222,2,2.239454
22,0,2.245911
1223,2,2.25095
4279,7,2.260533
1224,2,2.272865
4280,7,2.307052
2467,4,2.311971
2468,4,2.315082
3091,5,2.324808
1225,2,2.3267
5507,9,2.331483
4911,8,2.340415
1226,2,2.340868
3656,6,2.36473
5508,9,2.379429
4912,8,2.38561
4913,8,2.42087
23,0,2.429708
621,1,2.431269
622,1,2.433951
2469,4,2.435566
4281,7,2.43588
3657,6,2.450831
3658,6,2.456297
1227,2,2.474018
623,1,2.490199
3092,5,2.493962
2470,4,2.500954
2471,4,2.509957
1228,2,2.517174
624,1,2.522868
5509,9,2.533874
24,0,2.552416
3659,6,2.55842
3093,5,2.561123
3660,6,2.597671
2472,4,2.603237
25,0,2.617996
2473,4,2.619063
4914,8,2.625929
5510,9,2.656507
26,0,2.659705
3661,6,2.660402
2474,4,2.668061
4282,7,2.676247
625,1,2.678468
1869,3,2.686027
4283,7,2.702707
27,0,2.705037
4284,7,2.70705
2475,4,2.707608
28,0,2.712744
626,1,2.713603
4915,8,2.717634
1870,3,2.723663
4285,7,2.72822
29,0,2.730708
1871,3,2.737392
3662,6,2.739685
4286,7,2.745083
4916,8,2.749908
2476,4,2.756261
1229,2,2.761107
627,1,2.77153
1872,3,2.797014
30,0,2.79924
4287,7,2.80536
1230,2,2.806788
628,1,2.823102
4917,8,2.828782
4918,8,2.835103
31,0,2.838108
3663,6,2.839843
629,1,2.841267
1231,2,2.846064
5511,9,2.853557
1873,3,2.855336
5512,9,2.858948
1874,3,2.871581
1232,2,2.891591
4919,8,2.896886
4288,7,2.904567
4920,8,2.929435
2477,4,2.929641
4289,7,2.943378
3094,5,2.944756
4921,8,2.948866
32,0,2.964528
5513,9,2.983415
1875,3,2.989223
2478,4,3.001578
3664,6,3.003843
3095,5,3.011854
1876,3,3.028604
33,0,3.035377
2479,4,3.048107
630,1,3.051044
34,0,3.05917
2480,4,3.064599
3665,6,3.065591
2481,4,3.081623
5514,9,3.087207
5515,9,3.097206
35,0,3.105279
5516,9,3.106118
3666,6,3.124765
4922,8,3.138637
2482,4,3.151887
36,0,3.169435
1233,2,3.173368
2483,4,3.180548
4923,8,3.183028
1877,3,3.184066
2484,4,3.185242
631,1,3.188918
632,1,3.193092
3667,6,3.197921
37,0,3.203818
4290,7,3.205703
38,0,3.236009
3096,5,3.255324
633,1,3.268811
5517,9,3.286722
4291,7,3.288256
4924,8,3.290021
4925,8,3.290137
4292,7,3.30734
39,0,3.323901
634,1,3.325769
1878,3,3.34716
1234,2,3.349073
40,0,3.353596
4293,7,3.357207
3097,5,3.360018
635,1,3.362377
5518,9,3.407338
4926,8,3.418954
636,1,3.423885
1235,2,3.429032
1879,3,3.429364
637,1,3.429559
3098,5,3.429712
2485,4,3.463522
4294,7,3.484823
41,0,3.486966
4927,8,3.489143
2486,4,3.491909
5519,9,3.498553
1236,2,3.504557
638,1,3.518737
639,1,3.522957
2487,4,3.538538
3668,6,3.549244
4295,7,3.559927
3669,6,3.571286
5520,9,3.576399
3670,6,3.60835
640,1,3.613686
3099,5,3.623543
42,0,3.626052
4928,8,3.636108
2488,4,3.670508
4296,7,3.671211
1880,3,3.681529
3671,6,3.698331
3100,5,3.706364
1881,3,3.707638
1882,3,3.712588
43,0,3.73446
44,0,3.741763
4929,8,3.745843
1883,3,3.761236
4930,8,3.767435
1884,3,3.781124
1237,2,3.784629
2489,4,3.792807
1885,3,3.821209
641,1,3.844298
3672,6,3.847787
45,0,3.85517
642,1,3.858259
3101,5,3.860566
2490,4,3.86549
643,1,3.869348
644,1,3.912657
1886,3,3.927154
2491,4,3.957408
4931,8,3.960135
4297,7,3.966957
46,0,3.990604
4932,8,3.999539
3102,5,4.00254
3673,6,4.007278
1238,2,4.010374
3103,5,4.027616
1239,2,4.028194
1240,2,4.03008
4298,7,4.034871
645,1,4.044523
1887,3,4.048056
1888,3,4.055552
1889,3,4.056225
1241,2,4.075373
4299,7,4.079806
47,0,4.102808
1890,3,4.106476
1242,2,4.12261
4933,8,4.123829
5521,9,4.126246
48,0,4.130813
5522,9,4.137273
4934,8,4.144623
5523,9,4.152115
1243,2,4.153182
3104,5,4.158425
49,0,4.162906
646,1,4.175702
50,0,4.17948
5524,9,4.181823
4935,8,4.183547
5525,9,4.184294
1891,3,4.185968
647,1,4.192691
648,1,4.193342
2492,4,4.195864
51,0,4.214916
52,0,4.21703
53,0,4.233766
1244,2,4.239181
5526,9,4.240772
5527,9,4.244432
1892,3,4.249551
4300,7,4.267766
4301,7,4.291995
1893,3,4.296125
4302,7,4.305562
1245,2,4.316976
1894,3,4.351514
4303,7,4.360295
54,0,4.365272
5528,9,4.376102
1895,3,4.38401
5529,9,4.404969
4936,8,4.406555
1896,3,4.410974
1897,3,4.418936
5530,9,4.448577
3674,6,4.451581
4937,8,4.452176
4304,7,4.452756
5531,9,4.468144
3105,5,4.474199
4305,7,4.483409
1898,3,4.497467
3675,6,4.497567
3676,6,4.500948
4306,7,4.501386
1246,2,4.510633
4307,7,4.530599
2493,4,4.535257
3106,5,4.575289
3677,6,4.57667
649,1,4.577766
3107,5,4.578082
4938,8,4.590863
1899,3,4.605979
5532,9,4.613354
1247,2,4.61595
1248,2,4.625837
4939,8,4.629685
4308,7,4.652156
4309,7,4.675811
2494,4,4.688744
650,1,4.716609
1249,2,4.723636
5533,9,4.724322
1900,3,4.726481
1901,3,4.731731
2495,4,4.745187
3108,5,4.753087
4940,8,4.754316
5534,9,4.755569
55,0,4.764847
3109,5,4.775756
2496,4,4.776646
3110,5,4.778259
4941,8,4.779729
3111,5,4.786061
651,1,4.808179
56,0,4.821201
4942,8,4.825548
1250,2,4.831676
3678,6,4.835407
57,0,4.849605
5535,9,4.853544
1251,2,4.866421
3679,6,4.866745
3680,6,4.879701
1902,3,4.883969
652,1,4.885155
3681,6,4.887649
58,0,4.889381
4310,7,4.893315
2497,4,4.894336
5536,9,4.908327
3682,6,4.908856
2498,4,4.920804
1252,2,4.922865
59,0,4.925515
60,0,4.938478
4943,8,4.943861
2499,4,4.945735
2500,4,5.010844
653,1,5.014564
4944,8,5.015161
1253,2,5.020367
4945,8,5.036219
61,0,5.046811
2501,4,5.052315
4946,8,5.071958
3112,5,5.07849
2502,4,5.083371
3683,6,5.090688
3684,6,5.095016
654,1,5.108419
2503,4,5.115086
1254,2,5.11796
4947,8,5.143504
62,0,5.184396
4311,7,5.197031
3685,6,5.211758
3113,5,5.221683
2504,4,5.223067
3114,5,5.230738
4312,7,5.235262
1903,3,5.251237
1904,3,5.262716
4313,7,5.264036
655,1,5.271143
5537,9,5.28161
4314,7,5.290301
4315,7,5.298728
3115,5,5.302145
5538,9,5.315925
63,0,5.335177
656,1,5.346207
1255,2,5.348779
657,1,5.351128
3686,6,5.351756
1905,3,5.357263
658,1,5.360388
3116,5,5.370964
4948,8,5.379532
4316,7,5.389819
5539,9,5.403293
4317,7,5.403876
4318,7,5.422904
3687,6,5.429496
1256,2,5.433679
4949,8,5.46364
4319,7,5.474389
1906,3,5.47548
4320,7,5.482193
3117,5,5.500511
1907,3,5.502597
5540,9,5.511899
3688,6,5.529662
659,1,5.531648
4321,7,5.543542
3118,5,5.554438
1908,3,5.566785
3119,5,5.573852
5541,9,5.574351
2505,4,5.586433
1257,2,5.592624
4950,8,5.618846
3120,5,5.622027
660,1,5.626987
4951,8,5.628006
1909,3,5.636212
2506,4,5.641073
1910,3,5.656501
3121,5,5.666858
2507,4,5.678996
1258,2,5.686188
3689,6,5.693213
4322,7,5.693367
3122,5,5.693851
4323,7,5.715179
3123,5,5.717794
1259,2,5.71912
2508,4,5.745374
4952,8,5.762553
3124,5,5.774783
661,1,5.777106
4324,7,5.782318
3125,5,5.793504
2509,4,5.799534
662,1,5.811501
4325,7,5.86461
64,0,5.866165
1260,2,5.868534
2510,4,5.89998
3126,5,5.901018
2511,4,5.90296
4326,7,5.905959
3690,6,5.916462
1261,2,5.919469
5542,9,5.926041
1911,3,5.957506
5543,9,5.976894
663,1,5.977947
664,1,5.995645
3127,5,5.999053
5544,9,6.004729
4327,7,6.007395
1912,3,6.017041
4328,7,6.029739
1913,3,6.035986
5545,9,6.040088
4329,7,6.052759
5546,9,6.05308
2512,4,6.062795
65,0,6.076831
1914,3,6.090613
3691,6,6.108272
5547,9,6.13748
1262,2,6.138886
4953,8,6.143332
3692,6,6.147509
1915,3,6.152142
4954,8,6.184943
1916,3,6.187666
665,1,6.200083
4330,7,6.201445
4955,8,6.208796
3693,6,6.212317
1917,3,6.215187
3694,6,6.21614
3695,6,6.218276
1918,3,6.220412
3128,5,6.228265
5548,9,6.23104
66,0,6.241317
666,1,6.246905
3696,6,6.260759
2513,4,6.269479
67,0,6.345667
4956,8,6.359777
1919,3,6.371998
4957,8,6.38698
3129,5,6.392682
4958,8,6.393034
1263,2,6.398191
68,0,6.404919
69,0,6.409364
1264,2,6.41432
4959,8,6.466018
4960,8,6.491939
4331,7,6.4945
5549,9,6.501562
70,0,6.505025
1920,3,6.52245
3130,5,6.525051
3697,6,6.526534
1265,2,6.528477
667,1,6.530899
3131,5,6.542235
71,0,6.567163
3132,5,6.56778
668,1,6.57022
4961,8,6.571597
2514,4,6.575404
3133,5,6.600423
5550,9,6.622402
4962,8,6.643339
1266,2,6.645582
669,1,6.662996
3698,6,6.671717
5551,9,6.676322
2515,4,6.702017
72,0,6.717959
1921,3,6.751339
2516,4,6.757668
1267,2,6.759504
4963,8,6.765482
4964,8,6.771298
4965,8,6.776382
1268,2,6.787794
4332,7,6.815302
3699,6,6.816332
1269,2,6.82588
4966,8,6.834813
5552,9,6.842005
1270,2,6.847171
1922,3,6.849749
3134,5,6.863345
3135,5,6.872497
5553,9,6.90686
5554,9,6.911252
3700,6,6.911834
2517,4,6.914208
73,0,6.920759
1271,2,6.926933
1923,3,6.937245
74,0,6.953966
75,0,6.958941
3701,6,6.966065
3136,5,6.966085
1272,2,6.974795
1924,3,6.981556
1273,2,6.982246
1274,2,6.989137
3702,6,7.005435
3703,6,7.008507
1275,2,7.014274
4967,8,7.033599
4968,8,7.036238
5555,9,7.039694
670,1,7.041013
3137,5,7.04737
76,0,7.051423
4333,7,7.065887
1925,3,7.085253
2518,4,7.111311
671,1,7.120259
5556,9,7.130119
3704,6,7.152794
4969,8,7.180534
3705,6,7.212045
3706,6,7.221129
1926,3,7.225305
1276,2,7.245818
5557,9,7.250698
3138,5,7.258595
4334,7,7.266315
2519,4,7.269056
4970,8,7.285228
4335,7,7.299121
77,0,7.306765
5558,9,7.318399
4336,7,7.335692
2520,4,7.338508
1277,2,7.34381
3139,5,7.348178
3140,5,7.34972
3141,5,7.351567
1927,3,7.35412
3142,5,7.355409
78,0,7.388872
2521,4,7.38894
2522,4,7.389318
3707,6,7.390392
1928,3,7.398783
5559,9,7.402414
4337,7,7.402953
3708,6,7.425815
2523,4,7.432808
4338,7,7.433539
4971,8,7.459368
1929,3,7.465624
5560,9,7.47189
1930,3,7.485352
1278,2,7.488923
1279,2,7.495519
1931,3,7.517665
4339,7,7.518184
672,1,7.553513
4340,7,7.570631
4341,7,7.585028
2524,4,7.593851
5561,9,7.601608
79,0,7.601967
3143,5,7.602424
1280,2,7.603225
673,1,7.623687
2525,4,7.627023
2526,4,7.629031
1932,3,7.639172
4972,8,7.64048
3709,6,7.66497
80,0,7.677268
3710,6,7.67888
5562,9,7.679616
1933,3,7.683932
3711,6,7.689181
1934,3,7.694543
4342,7,7.701178
674,1,7.727761
5563,9,7.757988
3144,5,7.77036
1281,2,7.776297
3145,5,7.797484
5564,9,7.80356
81,0,7.808668
3712,6,7.812475
4343,7,7.825813
4973,8,7.833298
82,0,7.837546
4344,7,7.847833
83,0,7.850988
84,0,7.865236
85,0,7.877004
86,0,7.882471
2527,4,7.886848
5565,9,7.889042
675,1,7.897633
4974,8,7.90844
1935,3,7.918064
1936,3,7.918067
4975,8,7.929797
4345,7,7.93921
4346,7,7.943385
4976,8,7.956584
2528,4,7.960651
4977,8,7.961448
3146,5,7.962531
3147,5,7.973098
3713,6,7.989229
4347,7,7.995703
1282,2,8.003149
1937,3,8.005084
5566,9,8.007127
4978,8,8.014704
3714,6,8.026767
5567,9,8.028531
1283,2,8.03343
1284,2,8.035085
1938,3,8.048787
87,0,8.054131
2529,4,8.065424
4348,7,8.07181
4349,7,8.075024
3148,5,8.081854
1285,2,8.091447
676,1,8.093794
88,0,8.098992
5568,9,8.104597
4350,7,8.110941
4351,7,8.11635
1286,2,8.136567
89,0,8.137605
1287,2,8.175654
2530,4,8.180473
4979,8,8.205358
677,1,8.205532
1939,3,8.215065
5569,9,8.219681
1288,2,8.222529
1289,2,8.227513
90,0,8.231101
5570,9,8.231883
4980,8,8.243479
4352,7,8.244252
91,0,8.249828
3149,5,8.271434
4353,7,8.271449
1290,2,8.283955
2531,4,8.289087
2532,4,8.300271
3715,6,8.305198
4981,8,8.314389
678,1,8.319654
4354,7,8.323198
2533,4,8.337503
5571,9,8.344932
5572,9,8.351139
1940,3,8.356588
679,1,8.360416
4355,7,8.363323
1941,3,8.372461
2534,4,8.383897
3716,6,8.384047
2535,4,8.390474
1291,2,8.414981
3717,6,8.424672
92,0,8.441657
3718,6,8.452029
5573,9,8.470745
2536,4,8.482133
1292,2,8.486727
5574,9,8.50963
2537,4,8.513405
3150,5,8.528323
3719,6,8.528652
680,1,8.530532
3151,5,8.555154
2538,4,8.568296
93,0,8.570853
1942,3,8.57732
1293,2,8.581204
5575,9,8.581534
681,1,8.589078
4356,7,8.595675
94,0,8.603777
3720,6,8.614421
95,0,8.623836
4357,7,8.633899
5576,9,8.643841
3152,5,8.653186
2539,4,8.667417
4358,7,8.672642
5577,9,8.675077
4982,8,8.675743
96,0,8.676938
5578,9,8.692858
4983,8,8.69727
97,0,8.707421
98,0,8.714995
682,1,8.75098
2540,4,8.763812
99,0,8.765351
683,1,8.772322
3153,5,8.778965
4359,7,8.782349
1943,3,8.787301
4360,7,8.801049
4361,7,8.804036
1944,3,8.810476
1945,3,8.824968
4362,7,8.826692
2541,4,8.841891
2542,4,8.844054
684,1,8.879807
1294,2,8.880308
1295,2,8.901263
5579,9,8.951157
5580,9,8.955119
3721,6,8.989941
100,0,8.990539
685,1,8.994458
3722,6,8.995284
3154,5,8.995957
4363,7,8.996435
2543,4,9.009221
1296,2,9.014218
4984,8,9.01966
5581,9,9.035983
2544,4,9.037431
4985,8,9.041988
3723,6,9.04374
1297,2,9.051326
5582,9,9.056447
686,1,9.068957
1946,3,9.079927
4986,8,9.084992
101,0,9.091424
1298,2,9.09883
687,1,9.101029
2545,4,9.115404
3724,6,9.126127
3155,5,9.128248
4364,7,9.130803
3156,5,9.136754
2546,4,9.145162
688,1,9.146038
1299,2,9.146254
4987,8,9.149718
4365,7,9.152932
3157,5,9.177321
3725,6,9.180472
689,1,9.182421
5583,9,9.18579
2547,4,9.195242
1947,3,9.196418
3158,5,9.214734
5584,9,9.21515
690,1,9.215726
5585,9,9.237479
5586,9,9.237874
4988,8,9.290938
3726,6,9.298084
2548,4,9.298571
4989,8,9.299774
4990,8,9.30907
4366,7,9.313388
2549,4,9.315246
4991,8,9.316745
2550,4,9.351705
2551,4,9.367162
3727,6,9.378775
102,0,9.399665
691,1,9.424686
3728,6,9.442557
3729,6,9.47566
1948,3,9.477664
5587,9,9.488714
1300,2,9.503185
3730,6,9.51171
4992,8,9.519461
3159,5,9.519639
5588,9,9.553243
3731,6,9.563232
1949,3,9.573896
4367,7,9.583525
1301,2,9.599847
2552,4,9.603224
103,0,9.604308
4993,8,9.604633
1302,2,9.616739
1950,3,9.619632
3160,5,9.622569
2553,4,9.629715
3161,5,9.671905
692,1,9.700733
104,0,9.716097
1303,2,9.72574
1951,3,9.732846
4994,8,9.792671
3162,5,9.794126
4995,8,9.795064
1304,2,9.808037
1305,2,9.823697
4368,7,9.841536
1952,3,9.845749
693,1,9.846261
4996,8,9.847623
1306,2,9.887554
105,0,9.901158
1953,3,9.903106
3732,6,9.904329
1307,2,9.913476
3163,5,9.92216
4997,8,9.934188
1954,3,9.944275
694,1,9.949144
1955,3,9.957575
4998,8,9.961218
695,1,9.972432
106,0,9.973851
4999,8,9.986394
1956,3,9.987146
2554,4,9.988879
5000,8,9.99156
1957,3,10.003723
3164,5,10.009594
5589,9,10.019743
3733,6,10.020416
3734,6,10.026155
2555,4,10.035604
696,1,10.037332
3165,5,10.038599
5001,8,10.054956
2556,4,10.055142
5002,8,10.063659
5590,9,10.06792
3735,6,10.075713
1308,2,10.076917
4369,7,10.07771
107,0,10.080636
5591,9,10.08199
5003,8,10.082544
1309,2,10.084374
5592,9,10.097061
3736,6,10.09882
1958,3,10.105307
5593,9,10.114132
108,0,10.118657
3737,6,10.131052
4370,7,10.137503
5594,9,10.139491
109,0,10.140563
5004,8,10.151771
5005,8,10.172989
5006,8,10.193229
5595,9,10.201957
5007,8,10.205127
5596,9,10.218337
1959,3,10.250354
1960,3,10.268637
5597,9,10.269002
1310,2,10.269258
2557,4,10.302271
4371,7,10.309956
3166,5,10.31463
5008,8,10.317881
2558,4,10.332971
4372,7,10.336213
5009,8,10.344964
5598,9,10.351258
4373,7,10.354335
110,0,10.355055
3167,5,10.360553
111,0,10.369085
112,0,10.387875
3738,6,10.401061
113,0,10.418899
1961,3,10.422039
3739,6,10.425913
5010,8,10.438793
5011,8,10.449498
1311,2,10.455383
2559,4,10.470466
3740,6,10.483484
1312,2,10.483492
3741,6,10.48699
5012,8,10.497905
5013,8,10.512521
114,0,10.515649
3742,6,10.52584
697,1,10.53788
115,0,10.557033
3743,6,10.563711
5014,8,10.571354
1313,2,10.577216
5015,8,10.602769
116,0,10.625481
3168,5,10.663504
2560,4,10.665299
698,1,10.673135
1962,3,10.70211
4374,7,10.722554
699,1,10.726609
4375,7,10.72663
5016,8,10.731062
1314,2,10.739068
2561,4,10.742742
3744,6,10.758559
5017,8,10.77616
3745,6,10.808328
5018,8,10.827564
5599,9,10.828081
117,0,10.841459
5019,8,10.845509
700,1,10.849806
4376,7,10.861417
1963,3,10.866016
5020,8,10.877763
5021,8,10.883021
1964,3,10.89953
3169,5,10.919001
5022,8,10.925796
701,1,10.954011
3170,5,10.960683
5023,8,10.984344
118,0,10.995631
3746,6,11.008821
5600,9,11.031765
1315,2,11.043252
1965,3,11.082451
1316,2,11.108984
119,0,11.112756
702,1,11.114214
5024,8,11.121846
4377,7,11.122718
3747,6,11.12905
120,0,11.129851
5601,9,11.142238
1966,3,11.148446
1317,2,11.149819
4378,7,11.15769
5602,9,11.162419
3748,6,11.173336
5603,9,11.178972
1967,3,11.182452
4379,7,11.201852
4380,7,11.204896
4381,7,11.226059
1318,2,11.239116
2562,4,11.243915
5025,8,11.244664
121,0,11.248793
3749,6,11.250762
2563,4,11.256416
5604,9,11.261227
1319,2,11.261482
2564,4,11.274757
1968,3,11.276451
2565,4,11.290855
122,0,11.294241
3750,6,11.30539
123,0,11.306617
703,1,11.309557
5026,8,11.314532
5027,8,11.318664
5028,8,11.321033
5605,9,11.326547
2566,4,11.329363
5606,9,11.333488
3171,5,11.345884
124,0,11.34656
2567,4,11.346779
3172,5,11.346855
1969,3,11.3507
125,0,11.353615
3751,6,11.363794
4382,7,11.365451
3173,5,11.378414
5607,9,11.380069
1320,2,11.384224
4383,7,11.38633
3174,5,11.389055
1321,2,11.407271
3752,6,11.410257
126,0,11.445124
2568,4,11.449062
5608,9,11.45017
2569,4,11.494275
1322,2,11.499334
5029,8,11.514813
3753,6,11.516894
704,1,11.523102
5609,9,11.527656
1970,3,11.53343
127,0,11.542291
5030,8,11.564084
2570,4,11.564359
128,0,11.571722
1323,2,11.575874
129,0,11.576306
1971,3,11.583666
3175,5,11.591896
5031,8,11.598478
4384,7,11.61092
5610,9,11.631856
2571,4,11.638679
4385,7,11.645646
5032,8,11.656154
2572,4,11.656219
5033,8,11.700834
3754,6,11.701731
5611,9,11.722487
1324,2,11.728501
5612,9,11.749522
3755,6,11.759419
3176,5,11.782609
3756,6,11.802767
3177,5,11.821781
2573,4,11.840128
130,0,11.849237
1325,2,11.878808
5613,9,11.899198
705,1,11.910428
2574,4,11.924053
706,1,11.929134
131,0,11.930017
3178,5,11.948933
3757,6,11.950677
3758,6,11.953073
5614,9,11.966797
3179,5,11.97077
1972,3,11.972433
3180,5,11.976475
4386,7,11.982007
707,1,11.983058
3181,5,11.999445
708,1,12.015082
2575,4,12.024727
2576,4,12.027526
4387,7,12.039892
1326,2,12.041439
3182,5,12.058942
132,0,12.078824
1973,3,12.082698
4388,7,12.108231
133,0,12.114103
709,1,12.119925
3759,6,12.122969
3760,6,12.123793
1974,3,12.140854
4389,7,12.14838
710,1,12.166434
1975,3,12.172952
3761,6,12.180586
2577,4,12.182276
2578,4,12.187558
5615,9,12.1924
1976,3,12.195884
5034,8,12.208529
3183,5,12.217025
3762,6,12.222832
5035,8,12.23134
3763,6,12.235392
711,1,12.240445
1327,2,12.242841
5616,9,12.251066
1328,2,12.279789
134,0,12.281743
712,1,12.296883
2579,4,12.325293
3184,5,12.326723
5617,9,12.335237
1977,3,12.35625
3764,6,12.375572
5618,9,12.376599
1329,2,12.379694
3185,5,12.410031
3765,6,12.413527
2580,4,12.445315
135,0,12.445871
4390,7,12.454124
136,0,12.455184
3186,5,12.469018
1978,3,12.476941
2581,4,12.483848
2582,4,12.492549
2583,4,12.510317
1330,2,12.5171
5036,8,12.521857
5619,9,12.55207
3766,6,12.57285
1979,3,12.57897
5620,9,12.579743
3767,6,12.591003
1331,2,12.608269
1332,2,12.621266
1980,3,12.662909
2584,4,12.674453
5621,9,12.68328
4391,7,12.684361
713,1,12.687282
5622,9,12.692499
3768,6,12.695164
5037,8,12.711252
1981,3,12.729102
714,1,12.739721
3187,5,12.757591
715,1,12.775686
3188,5,12.798033
4392,7,12.81269
5623,9,12.831782
1982,3,12.83758
2585,4,12.854271
4393,7,12.862239
3769,6,12.870724
3770,6,12.887361
1333,2,12.931209
1983,3,12.97532
5038,8,12.980918
137,0,12.998343
716,1,13.017542
5039,8,13.039199
4394,7,13.055472
717,1,13.055897
4395,7,13.055904
138,0,13.065702
3771,6,13.068247
1984,3,13.069887
3772,6,13.08162
3189,5,13.082671
1985,3,13.102759
4396,7,13.113289
1334,2,13.143074
5040,8,13.163857
3773,6,13.174723
3774,6,13.174775
1986,3,13.175719
3775,6,13.187503
5041,8,13.191686
1335,2,13.195769
139,0,13.205478
5624,9,13.228999
140,0,13.229848
5042,8,13.233547
3190,5,13.235332
5043,8,13.253661
1336,2,13.260084
1337,2,13.305931
1338,2,13.320708
2586,4,13.321919
141,0,13.32823
3191,5,13.340973
5625,9,13.348771
3192,5,13.349788
142,0,13.356855
5626,9,13.363456
5627,9,13.363681
5044,8,13.383658
4397,7,13.385284
5628,9,13.391699
2587,4,13.397618
4398,7,13.404035
